"BehaviorSpace results (NetLogo 5.3.1)"
"wood_hoopoe_strategies.nlogo"
"optimize"
"04/06/2017 00:11:07:861 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","0","0"
"[run number]","x2","x1","p-vacant","strategy","[step]","age-diff","foray-timing","group-dist-1","group-dist-2","group-dist-3","performance"
"340","0.01","0","0.34","""expected reproduction""","264","1","0","1","0","0","1.5"
"342","0.01","0","0.35","""expected reproduction""","264","1","0","1","0","0","1.5"
"343","0.01","0","0.35","""expected reproduction""","264","1","0","1","1","0","1.6"
"341","0.01","0","0.35","""expected reproduction""","264","1","0","1","0","0","1.5"
"345","0.01","0","0.35","""expected reproduction""","264","1","0","1","0","0","1.5"
"346","0.01","0","0.35","""expected reproduction""","264","1","0","1","0","0","1.5"
"347","0.01","0","0.35","""expected reproduction""","264","1","0","1","0","0","1.5"
"349","0.01","0","0.35","""expected reproduction""","264","1","0","1","0","0","1.5"
"344","0.01","0","0.35","""expected reproduction""","264","1","0","1","0","0","1.5"
"350","0.01","0","0.35","""expected reproduction""","264","1","0","1","0","0","1.5"
"351","0.01","0","0.36","""expected reproduction""","264","1","0","1","0","0","1.5"
"352","0.01","0","0.36","""expected reproduction""","264","1","0","1","0","0","1.5"
"353","0.01","0","0.36","""expected reproduction""","264","1","0","1","0","0","1.5"
"348","0.01","0","0.35","""expected reproduction""","264","1","0","1","0","0","1.5"
"354","0.01","0","0.36","""expected reproduction""","264","1","0","1","0","0","1.5"
"356","0.01","0","0.36","""expected reproduction""","264","1","0","1","0","0","1.5"
"355","0.01","0","0.36","""expected reproduction""","264","1","0","1","0","0","1.5"
"358","0.01","0","0.36","""expected reproduction""","264","1","0","1","0","0","1.5"
"359","0.01","0","0.36","""expected reproduction""","264","1","0","1","0","0","1.5"
"364","0.01","0","0.37","""expected reproduction""","264","1","0","1","0","0","1.5"
"361","0.01","0","0.37","""expected reproduction""","264","1","0","1","0","0","1.5"
"360","0.01","0","0.36","""expected reproduction""","264","1","0","1","0","0","1.5"
"357","0.01","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"362","0.01","0","0.37","""expected reproduction""","264","1","0","1","0","0","1.5"
"363","0.01","0","0.37","""expected reproduction""","264","1","0","1","0","0","1.5"
"365","0.01","0","0.37","""expected reproduction""","264","1","0","1","0","0","1.5"
"367","0.01","0","0.37","""expected reproduction""","264","1","0","1","0","0","1.5"
"366","0.01","0","0.37","""expected reproduction""","264","1","0","1","1","0","1.6"
"369","0.01","0","0.37","""expected reproduction""","264","1","0","1","0","0","1.5"
"370","0.01","0","0.37","""expected reproduction""","264","1","0","1","0","0","1.5"
"371","0.01","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"372","0.01","0","0.38","""expected reproduction""","264","1","0","1","0","0","1.5"
"368","0.01","0","0.37","""expected reproduction""","264","1","0","1","0","0","1.5"
"373","0.01","0","0.38","""expected reproduction""","264","1","0","1","0","0","1.5"
"374","0.01","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"375","0.01","0","0.38","""expected reproduction""","264","1","0","1","0","0","1.5"
"379","0.01","0","0.38","""expected reproduction""","264","1","0","1","0","0","1.5"
"377","0.01","0","0.38","""expected reproduction""","264","1","0","1","0","0","1.5"
"376","0.01","0","0.38","""expected reproduction""","264","1","0","1","0","0","1.5"
"378","0.01","0","0.38","""expected reproduction""","264","1","0","1","0","0","1.5"
"380","0.01","0","0.38","""expected reproduction""","264","1","0","1","0","0","1.5"
"381","0.01","0","0.39","""expected reproduction""","264","1","0","1","0","0","1.5"
"383","0.01","0","0.39","""expected reproduction""","264","1","0","1","0","0","1.5"
"382","0.01","0","0.39","""expected reproduction""","264","1","0","1","0","0","1.5"
"385","0.01","0","0.39","""expected reproduction""","264","1","0","1","0","0","1.5"
"384","0.01","0","0.39","""expected reproduction""","264","1","0","1","0","0","1.5"
"386","0.01","0","0.39","""expected reproduction""","264","1","0","1","0","0","1.5"
"389","0.01","0","0.39","""expected reproduction""","264","1","0","1","0","0","1.5"
"390","0.01","0","0.39","""expected reproduction""","264","1","0","1","0","0","1.5"
"391","0.01","0","0.4","""expected reproduction""","264","1","0","1","0","0","1.5"
"388","0.01","0","0.39","""expected reproduction""","264","1","0","1","0","0","1.5"
"387","0.01","0","0.39","""expected reproduction""","264","1","0","1","0","0","1.5"
"394","0.01","0","0.4","""expected reproduction""","264","1","0","1","0","0","1.5"
"392","0.01","0","0.4","""expected reproduction""","264","1","0","1","0","0","1.5"
"396","0.01","0","0.4","""expected reproduction""","264","1","0","1","0","0","1.5"
"393","0.01","0","0.4","""expected reproduction""","264","1","0","1","0","0","1.5"
"395","0.01","0","0.4","""expected reproduction""","264","1","0","1","0","0","1.5"
"398","0.01","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"399","0.01","0","0.4","""expected reproduction""","264","1","0","1","0","0","1.5"
"397","0.01","0","0.4","""expected reproduction""","264","1","0","1","0","0","1.5"
"400","0.01","0","0.4","""expected reproduction""","264","1","0","1","0","0","1.5"
"401","0.01","0","0.41","""expected reproduction""","264","1","0","1","0","0","1.5"
"402","0.01","0","0.41","""expected reproduction""","264","1","0","1","0","0","1.5"
"404","0.01","0","0.41","""expected reproduction""","264","1","0","1","0","0","1.5"
"406","0.01","0","0.41","""expected reproduction""","264","1","0","1","0","0","1.5"
"408","0.01","0","0.41","""expected reproduction""","264","1","0","1","0","0","1.5"
"405","0.01","0","0.41","""expected reproduction""","264","1","0","1","0","0","1.5"
"407","0.01","0","0.41","""expected reproduction""","264","1","0","1","0","0","1.5"
"403","0.01","0","0.41","""expected reproduction""","264","1","0","1","0","0","1.5"
"409","0.01","0","0.41","""expected reproduction""","264","1","0","1","0","0","1.5"
"410","0.01","0","0.41","""expected reproduction""","264","1","0","1","0","0","1.5"
"411","0.01","0","0.42","""expected reproduction""","264","1","0","1","0","0","1.5"
"414","0.01","0","0.42","""expected reproduction""","264","1","0","1","0","0","1.5"
"412","0.01","0","0.42","""expected reproduction""","264","1","0","1","0","0","1.5"
"420","0.01","0","0.42","""expected reproduction""","264","1","0","1","0","0","1.5"
"417","0.01","0","0.42","""expected reproduction""","264","1","0","1","0","0","1.5"
"416","0.01","0","0.42","""expected reproduction""","264","1","0","1","0","0","1.5"
"413","0.01","0","0.42","""expected reproduction""","264","1","0","1","0","0","1.5"
"421","0.01","0","0.43","""expected reproduction""","264","1","0","1","0","0","1.5"
"418","0.01","0","0.42","""expected reproduction""","264","1","0","1","0","0","1.5"
"415","0.01","0","0.42","""expected reproduction""","264","1","0","1","0","0","1.5"
"419","0.01","0","0.42","""expected reproduction""","264","1","0","1","0","0","1.5"
"422","0.01","0","0.43","""expected reproduction""","264","1","0","1","0","0","1.5"
"424","0.01","0","0.43","""expected reproduction""","264","1","0","1","0","0","1.5"
"423","0.01","0","0.43","""expected reproduction""","264","1","0","1","0","0","1.5"
"425","0.01","0","0.43","""expected reproduction""","264","1","0","1","0","0","1.5"
"427","0.01","0","0.43","""expected reproduction""","264","1","0","1","0","0","1.5"
"429","0.01","0","0.43","""expected reproduction""","264","1","0","1","0","0","1.5"
"426","0.01","0","0.43","""expected reproduction""","264","1","0","1","0","0","1.5"
"430","0.01","0","0.43","""expected reproduction""","264","1","0","1","0","0","1.5"
"428","0.01","0","0.43","""expected reproduction""","264","1","0","1","0","0","1.5"
"432","0.01","0","0.44","""expected reproduction""","264","1","0","1","0","0","1.5"
"433","0.01","0","0.44","""expected reproduction""","264","1","0","1","0","0","1.5"
"431","0.01","0","0.44","""expected reproduction""","264","1","0","1","0","0","1.5"
"434","0.01","0","0.44","""expected reproduction""","264","1","0","1","0","0","1.5"
"438","0.01","0","0.44","""expected reproduction""","264","1","0","1","0","0","1.5"
"439","0.01","0","0.44","""expected reproduction""","264","1","0","1","0","0","1.5"
"435","0.01","0","0.44","""expected reproduction""","264","1","0","1","0","0","1.5"
"436","0.01","0","0.44","""expected reproduction""","264","1","0","1","0","0","1.5"
"441","0.01","0","0.45","""expected reproduction""","264","1","0","1","0","0","1.5"
"442","0.01","0","0.45","""expected reproduction""","264","1","0","1","0","0","1.5"
"440","0.01","0","0.44","""expected reproduction""","264","1","0","1","0","0","1.5"
"437","0.01","0","0.44","""expected reproduction""","264","1","0","1","0","0","1.5"
"443","0.01","0","0.45","""expected reproduction""","264","1","0","1","0","0","1.5"
"444","0.01","0","0.45","""expected reproduction""","264","1","0","1","0","0","1.5"
"445","0.01","0","0.45","""expected reproduction""","264","1","0","1","0","0","1.5"
"446","0.01","0","0.45","""expected reproduction""","264","1","0","1","0","0","1.5"
"447","0.01","0","0.45","""expected reproduction""","264","1","0","1","0","0","1.5"
"451","0.01","0","0.46","""expected reproduction""","264","1","0","1","0","0","1.5"
"448","0.01","0","0.45","""expected reproduction""","264","1","0","1","0","0","1.5"
"449","0.01","0","0.45","""expected reproduction""","264","1","0","1","0","0","1.5"
"452","0.01","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"450","0.01","0","0.45","""expected reproduction""","264","1","0","1","0","0","1.5"
"454","0.01","0","0.46","""expected reproduction""","264","1","0","1","0","0","1.5"
"453","0.01","0","0.46","""expected reproduction""","264","1","0","1","0","0","1.5"
"455","0.01","0","0.46","""expected reproduction""","264","1","0","1","0","0","1.5"
"456","0.01","0","0.46","""expected reproduction""","264","1","0","1","0","0","1.5"
"458","0.01","0","0.46","""expected reproduction""","264","1","0","1","0","0","1.5"
"457","0.01","0","0.46","""expected reproduction""","264","1","0","1","0","0","1.5"
"463","0.01","0","0.47","""expected reproduction""","264","1","0","1","0","0","1.5"
"459","0.01","0","0.46","""expected reproduction""","264","1","0","1","0","0","1.5"
"460","0.01","0","0.46","""expected reproduction""","264","1","0","1","0","0","1.5"
"465","0.01","0","0.47","""expected reproduction""","264","1","0","1","0","0","1.5"
"464","0.01","0","0.47","""expected reproduction""","264","1","0","1","0","0","1.5"
"466","0.01","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"467","0.01","0","0.47","""expected reproduction""","264","1","0","1","0","0","1.5"
"462","0.01","0","0.47","""expected reproduction""","264","1","0","1","0","0","1.5"
"468","0.01","0","0.47","""expected reproduction""","264","1","0","1","0","0","1.5"
"461","0.01","0","0.47","""expected reproduction""","264","1","0","1","0","0","1.5"
"470","0.01","0","0.47","""expected reproduction""","264","1","0","1","0","0","1.5"
"471","0.01","0","0.48","""expected reproduction""","264","1","0","1","0","0","1.5"
"473","0.01","0","0.48","""expected reproduction""","264","1","0","1","0","0","1.5"
"469","0.01","0","0.47","""expected reproduction""","264","1","0","1","0","0","1.5"
"475","0.01","0","0.48","""expected reproduction""","264","1","0","1","0","0","1.5"
"472","0.01","0","0.48","""expected reproduction""","264","1","0","1","0","0","1.5"
"474","0.01","0","0.48","""expected reproduction""","264","1","0","1","0","0","1.5"
"476","0.01","0","0.48","""expected reproduction""","264","1","0","1","0","0","1.5"
"479","0.01","0","0.48","""expected reproduction""","264","1","0","1","0","0","1.5"
"478","0.01","0","0.48","""expected reproduction""","264","1","0","1","0","0","1.5"
"482","0.01","0","0.49","""expected reproduction""","264","1","0","1","0","0","1.5"
"477","0.01","0","0.48","""expected reproduction""","264","1","0","1","0","0","1.5"
"481","0.01","0","0.49","""expected reproduction""","264","1","0","1","0","0","1.5"
"480","0.01","0","0.48","""expected reproduction""","264","1","0","1","0","0","1.5"
"485","0.01","0","0.49","""expected reproduction""","264","1","0","1","0","0","1.5"
"484","0.01","0","0.49","""expected reproduction""","264","1","0","1","0","0","1.5"
"483","0.01","0","0.49","""expected reproduction""","264","1","0","1","0","0","1.5"
"487","0.01","0","0.49","""expected reproduction""","264","1","0","1","1","1","1.7"
"486","0.01","0","0.49","""expected reproduction""","264","1","0","1","0","0","1.5"
"488","0.01","0","0.49","""expected reproduction""","264","1","0","1","0","0","1.5"
"490","0.01","0","0.49","""expected reproduction""","264","1","0","1","0","0","1.5"
"489","0.01","0","0.49","""expected reproduction""","264","1","0","1","0","0","1.5"
"491","0.01","0","0.5","""expected reproduction""","264","1","0","1","0","0","1.5"
"493","0.01","0","0.5","""expected reproduction""","264","1","0","1","0","0","1.5"
"492","0.01","0","0.5","""expected reproduction""","264","1","0","1","0","0","1.5"
"497","0.01","0","0.5","""expected reproduction""","264","1","0","1","0","1","1.6"
"495","0.01","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"496","0.01","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"499","0.01","0","0.5","""expected reproduction""","264","1","0","1","0","0","1.5"
"498","0.01","0","0.5","""expected reproduction""","264","1","0","1","0","0","1.5"
"494","0.01","0","0.5","""expected reproduction""","264","1","0","1","0","0","1.5"
"500","0.01","0","0.5","""expected reproduction""","264","1","0","1","0","0","1.5"
"503","0.02","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"506","0.02","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"501","0.02","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"504","0.02","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"502","0.02","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"505","0.02","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"511","0.02","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"509","0.02","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"510","0.02","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"512","0.02","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"507","0.02","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"508","0.02","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"514","0.02","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"517","0.02","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"516","0.02","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"513","0.02","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"515","0.02","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"518","0.02","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"520","0.02","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"519","0.02","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"522","0.02","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"521","0.02","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"524","0.02","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"523","0.02","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"526","0.02","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"525","0.02","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"527","0.02","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"528","0.02","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"533","0.02","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"530","0.02","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"529","0.02","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"534","0.02","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"535","0.02","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"531","0.02","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"532","0.02","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"538","0.02","0","0.04","""expected reproduction""","264","0","0","0","0","0","0"
"536","0.02","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"541","0.02","0","0.05","""expected reproduction""","264","1","0","0","0","0","1"
"539","0.02","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
