"BehaviorSpace results (NetLogo 6.2.0)"
"wild_dogs.nlogo"
"vary_meeting_disp_mortality"
"11/01/2021 22:21:42:264 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-initial-packs","mean-meeting-rate","mortality-adult","mortality-disperser","years-to-simulate","carrying-capacity","mean-initial-pack-size","[step]","ticks","extinct?"
"2710","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2706","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2709","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2708","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2711","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2714","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2712","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2715","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2716","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2717","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2718","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2713","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2720","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2719","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2723","10","1.5","0.2","0.2","100","60","5","96","96","true"
"2722","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2721","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2727","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2724","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2725","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2730","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2728","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2726","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2729","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2731","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2734","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2733","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2735","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2737","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2732","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2736","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2739","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2743","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2741","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2742","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2749","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2744","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2740","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2738","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2759","10","1.5","0.2","0.2","100","60","5","51","51","true"
"2747","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2746","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2751","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2748","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2754","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2745","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2750","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2753","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2752","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2756","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2755","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2758","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2757","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2774","10","1.5","0.2","0.2","100","60","5","91","91","true"
"2760","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2762","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2763","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2765","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2761","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2764","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2766","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2770","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2769","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2779","10","1.5","0.2","0.2","100","60","5","78","78","true"
"2768","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2767","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2773","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2771","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2772","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2775","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2777","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2790","10","1.5","0.2","0.2","100","60","5","87","87","true"
"2776","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2778","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2794","10","1.5","0.2","0.2","100","60","5","42","42","true"
"2781","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2786","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2788","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2780","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2782","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2798","10","1.5","0.2","0.2","100","60","5","66","66","true"
"2783","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2793","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2785","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2784","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2789","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2787","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2791","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2792","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2802","10","1.5","0.2","0.25","100","60","5","73","73","true"
"2799","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2800","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2805","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2797","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2801","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2803","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2796","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2811","10","1.5","0.2","0.25","100","60","5","91","91","true"
"2804","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2795","10","1.5","0.2","0.2","100","60","5","100","100","false"
"2808","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2806","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2807","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2823","10","1.5","0.2","0.25","100","60","5","60","60","true"
"2812","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2813","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2810","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2809","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2814","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2815","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2818","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2816","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2817","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2821","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2830","10","1.5","0.2","0.25","100","60","5","79","79","true"
"2819","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2822","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2836","10","1.5","0.2","0.25","100","60","5","72","72","true"
"2820","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2826","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2827","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2825","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2831","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2829","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2828","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2824","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2833","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2838","10","1.5","0.2","0.25","100","60","5","94","94","true"
"2834","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2835","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2832","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2851","10","1.5","0.2","0.25","100","60","5","43","43","true"
"2837","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2856","10","1.5","0.2","0.25","100","60","5","22","22","true"
"2839","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2847","10","1.5","0.2","0.25","100","60","5","91","91","true"
"2840","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2857","10","1.5","0.2","0.25","100","60","5","64","64","true"
"2845","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2841","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2842","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2843","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2849","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2855","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2846","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2844","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2852","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2848","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2850","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2854","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2858","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2873","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2860","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2861","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2853","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2862","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2859","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2866","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2874","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2875","10","1.5","0.2","0.25","100","60","5","88","88","true"
"2868","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2863","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2872","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2867","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2871","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2864","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2870","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2865","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2869","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2876","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2885","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2881","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2884","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2878","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2880","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2886","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2877","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2879","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2891","10","1.5","0.2","0.25","100","60","5","96","96","true"
"2890","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2882","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2892","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2889","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2894","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2883","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2888","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2887","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2893","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2896","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2895","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2901","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2906","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2897","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2912","10","1.5","0.2","0.3","100","60","5","78","78","true"
"2908","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2899","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2904","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2900","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2898","10","1.5","0.2","0.25","100","60","5","100","100","false"
"2902","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2905","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2903","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2914","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2907","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2919","10","1.5","0.2","0.3","100","60","5","85","85","true"
"2922","10","1.5","0.2","0.3","100","60","5","57","57","true"
"2911","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2910","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2909","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2929","10","1.5","0.2","0.3","100","60","5","40","40","true"
"2913","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2915","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2916","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2918","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2917","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2933","10","1.5","0.2","0.3","100","60","5","65","65","true"
"2921","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2924","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2927","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2923","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2920","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2925","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2931","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2930","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2928","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2939","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2932","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2926","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2944","10","1.5","0.2","0.3","100","60","5","59","59","true"
"2935","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2937","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2941","10","1.5","0.2","0.3","100","60","5","86","86","true"
"2934","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2938","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2954","10","1.5","0.2","0.3","100","60","5","25","25","true"
"2940","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2936","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2956","10","1.5","0.2","0.3","100","60","5","57","57","true"
"2950","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2951","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2942","10","1.5","0.2","0.3","100","60","5","100","100","false"
"2947","10","1.5","0.2","0.3","100","60","5","100","100","false"
