Easting	Northing	Elevation
12350	48120	1181.958185
12360	48120	1180.623865
12370	48120	1177.915589
12380	48120	1177.018867
12390	48120	1173.608368
12400	48120	1172.264542
12410	48120	1166.997243
12420	48120	1164.986017
12430	48120	1161.122754
12440	48120	1158.246476
12450	48120	1157.102532
12460	48120	1158.05097
12470	48120	1158.81183
12480	48120	1163.2217
12490	48120	1164.712321
12500	48120	1167.086993
12510	48120	1167.067638
10500	48130	596.451023
10510	48130	595.18371
10520	48130	594.322438
10530	48130	591.236509
10540	48130	590.074556
10550	48130	585.131533
10560	48130	583.189027
10570	48130	577.326048
10580	48130	575.3599
10590	48130	569.150321
10600	48130	567.063159
10610	48130	562.905283
10620	48130	558.937015
10630	48130	554.868511
10640	48130	548.524239
10650	48130	546.359091
10660	48130	539.593025
10670	48130	536.919038
10680	48130	528.572671
10690	48130	525.644802
10700	48130	516.172006
10710	48130	512.595806
10720	48130	500.620694
10730	48130	496.03661
10740	48130	484.782019
10750	48130	481.124167
10760	48130	473.0965
10770	48130	466.77275
10780	48130	461.286695
10790	48130	454.014458
10800	48130	451.628077
10810	48130	443.671101
10820	48130	439.78397
10830	48130	426.756593
10840	48130	424.606543
10850	48130	432.099072
10860	48130	437.203799
10870	48130	454.10955
10880	48130	460.478278
10890	48130	480.168517
10900	48130	486.899762
10910	48130	500.929973
10920	48130	514.279804
10930	48130	526.575202
10940	48130	540.383833
10950	48130	543.454774
10960	48130	553.515002
10970	48130	557.077986
10980	48130	562.400834
10990	48130	563.040536
11000	48130	564.674195
11010	48130	565.108374
11020	48130	567.040514
11030	48130	567.373412
11040	48130	566.747646
11050	48130	565.667732
11060	48130	558.217413
11070	48130	548.954875
11080	48130	543.226516
11090	48130	550.451628
11100	48130	554.480537
11110	48130	567.123517
11120	48130	571.52915
11130	48130	586.556149
11140	48130	590.782639
11150	48130	601.528975
11160	48130	604.985785
11170	48130	615.018285
11180	48130	618.434312
11190	48130	629.638387
11200	48130	633.359386
11210	48130	640.735494
11220	48130	647.995032
11230	48130	654.837737
11240	48130	665.768951
11250	48130	669.724876
11260	48130	681.725262
11270	48130	684.519948
11280	48130	689.406802
11290	48130	690.259402
11300	48130	691.344903
11310	48130	692.64827
11320	48130	694.736509
11330	48130	694.825302
11340	48130	699.766363
11350	48130	702.572705
11360	48130	711.642133
11370	48130	714.913494
11380	48130	721.307656
11390	48130	729.332044
11400	48130	731.584769
11410	48130	742.942862
11420	48130	746.692709
11430	48130	756.64504
11440	48130	759.379679
11450	48130	768.566192
11460	48130	771.647299
11470	48130	780.052322
11480	48130	782.284806
11490	48130	790.481042
11500	48130	793.538421
11510	48130	802.762923
11520	48130	805.088076
11530	48130	810.371065
11540	48130	820.138089
11550	48130	823.70932
11560	48130	831.602729
11570	48130	833.727986
11580	48130	840.414427
11590	48130	843.625219
11600	48130	852.520159
11610	48130	855.352535
11620	48130	863.882942
11630	48130	866.77279
11640	48130	874.516893
11650	48130	876.832329
11660	48130	886.811465
11670	48130	890.060588
11680	48130	896.412779
11690	48130	904.460109
11700	48130	906.938141
11710	48130	915.23533
11720	48130	918.214513
11730	48130	926.220762
11740	48130	928.265781
11750	48130	934.780891
11760	48130	937.099548
11770	48130	944.379033
11780	48130	946.792517
11790	48130	954.522255
11800	48130	957.409986
11810	48130	966.327617
11820	48130	969.203819
11830	48130	974.709754
11840	48130	982.024109
11850	48130	989.328251
11860	48130	999.332633
11870	48130	1002.433957
11880	48130	1012.335567
11890	48130	1015.635655
11900	48130	1025.312606
11910	48130	1028.429778
11920	48130	1038.135426
11930	48130	1041.42344
11940	48130	1051.274216
11950	48130	1054.554398
11960	48130	1064.458108
11970	48130	1067.774966
11980	48130	1074.294573
11990	48130	1081.542523
12000	48130	1089.195313
12010	48130	1100.271409
12020	48130	1104.391538
12030	48130	1116.789443
12040	48130	1120.86397
12050	48130	1129.951205
12060	48130	1133.741554
12070	48130	1144.281311
12080	48130	1147.517467
12090	48130	1154.695677
12100	48130	1157.424103
12110	48130	1166.054973
12120	48130	1169.126349
12130	48130	1174.493751
12140	48130	1179.572295
12150	48130	1184.769698
12160	48130	1193.174373
12170	48130	1195.573106
12180	48130	1202.557907
12190	48130	1204.791199
12200	48130	1210.774868
12210	48130	1211.841899
12220	48130	1213.219179
12230	48130	1213.091581
12240	48130	1211.798551
12250	48130	1211.146291
12260	48130	1208.565536
12270	48130	1207.534481
12280	48130	1205.213958
12290	48130	1202.528041
12300	48130	1199.715562
12310	48130	1197.526019
12320	48130	1197.064641
12330	48130	1195.753803
12340	48130	1195.22359
12350	48130	1193.732831
12360	48130	1193.232054
12370	48130	1191.29732
12380	48130	1190.420931
12390	48130	1187.494961
12400	48130	1186.43435
12410	48130	1182.004969
12420	48130	1179.741584
12430	48130	1175.51598
12440	48130	1173.157603
12450	48130	1172.412122
12460	48130	1174.234024
12470	48130	1175.369007
12480	48130	1177.924696
12490	48130	1178.429073
12500	48130	1178.385575
12510	48130	1177.769179
10500	48140	594.231392
10510	48140	593.219467
10520	48140	592.481065
10530	48140	589.723407
10540	48140	588.655391
10550	48140	583.674273
10560	48140	581.828263
10570	48140	576.235772
10580	48140	574.353455
10590	48140	568.488926
10600	48140	566.497641
10610	48140	562.512231
10620	48140	558.533152
10630	48140	554.483616
10640	48140	548.279025
10650	48140	546.186751
10660	48140	539.795806
10670	48140	537.058526
10680	48140	528.465496
10690	48140	525.429892
10700	48140	516.044141
10710	48140	512.295386
10720	48140	500.013447
10730	48140	495.671677
10740	48140	482.891603
10750	48140	478.539504
10760	48140	469.447114
10770	48140	462.136925
10780	48140	455.903816
10790	48140	449.361021
10800	48140	448.069455
10810	48140	442.567512
10820	48140	438.69429
10830	48140	424.561259
10840	48140	423.097034
10850	48140	431.264115
10860	48140	436.367437
10870	48140	453.767084
10880	48140	460.609932
10890	48140	481.149864
10900	48140	487.99978
10910	48140	502.778489
10920	48140	516.489273
10930	48140	528.748578
10940	48140	542.428924
10950	48140	545.468652
10960	48140	555.78776
10970	48140	559.524218
10980	48140	565.563902
10990	48140	566.756132
11000	48140	570.032853
11010	48140	571.009103
11020	48140	573.157227
11030	48140	573.378434
11040	48140	572.297167
11050	48140	571.033349
11060	48140	565.11654
11070	48140	557.934657
11080	48140	552.704414
11090	48140	553.857483
11100	48140	555.687843
11110	48140	562.710948
11120	48140	565.7491
11130	48140	578.42277
11140	48140	582.581235
11150	48140	594.207687
11160	48140	597.958926
11170	48140	608.851865
11180	48140	612.498143
11190	48140	624.035727
11200	48140	627.962322
11210	48140	635.533323
11220	48140	642.60507
11230	48140	648.734143
11240	48140	658.135594
11250	48140	661.321418
11260	48140	670.314286
11270	48140	672.452246
11280	48140	676.935552
11290	48140	677.987596
11300	48140	679.737362
11310	48140	681.203559
11320	48140	688.331257
11330	48140	691.616859
11340	48140	702.035933
11350	48140	705.379339
11360	48140	715.699162
11370	48140	719.304551
11380	48140	725.873334
11390	48140	735.700133
11400	48140	739.089911
11410	48140	752.237701
11420	48140	754.831681
11430	48140	762.93571
11440	48140	765.78176
11450	48140	775.978606
11460	48140	778.640812
11470	48140	785.492536
11480	48140	787.662386
11490	48140	796.411584
11500	48140	799.494508
11510	48140	808.024285
11520	48140	810.671569
11530	48140	816.619118
11540	48140	826.373647
11550	48140	829.294771
11560	48140	836.859783
11570	48140	839.264569
11580	48140	846.904449
11590	48140	849.8676
11600	48140	859.448485
11610	48140	862.729117
11620	48140	871.803952
11630	48140	874.391662
11640	48140	881.576457
11650	48140	883.805199
11660	48140	892.779419
11670	48140	895.371988
11680	48140	900.458385
11690	48140	907.390337
11700	48140	910.068759
11710	48140	918.077527
11720	48140	920.740563
11730	48140	928.376893
11740	48140	930.493174
11750	48140	937.107332
11760	48140	939.41464
11770	48140	946.813418
11780	48140	949.406698
11790	48140	957.551965
11800	48140	960.453364
11810	48140	969.46687
11820	48140	972.471731
11830	48140	978.416789
11840	48140	985.500001
11850	48140	992.399306
11860	48140	1001.523207
11870	48140	1004.245515
11880	48140	1013.647051
11890	48140	1016.721553
11900	48140	1025.829898
11910	48140	1029.03858
11920	48140	1039.309509
11930	48140	1042.798313
11940	48140	1052.958747
11950	48140	1056.272463
11960	48140	1066.434623
11970	48140	1069.876668
11980	48140	1076.671393
11990	48140	1083.940489
12000	48140	1091.523685
12010	48140	1103.089962
12020	48140	1107.409943
12030	48140	1119.532985
12040	48140	1123.322893
12050	48140	1131.133086
12060	48140	1134.367228
12070	48140	1143.702567
12080	48140	1146.691985
12090	48140	1153.182614
12100	48140	1155.56332
12110	48140	1163.350467
12120	48140	1166.256192
12130	48140	1171.615884
12140	48140	1176.789371
12150	48140	1181.991424
12160	48140	1190.451585
12170	48140	1192.894201
12180	48140	1199.748511
12190	48140	1201.820532
12200	48140	1207.508418
12210	48140	1208.869987
12220	48140	1211.702953
12230	48140	1212.157018
12240	48140	1212.158222
12250	48140	1211.815933
12260	48140	1209.848753
12270	48140	1209.001036
12280	48140	1207.19373
12290	48140	1205.236134
12300	48140	1203.500103
12310	48140	1202.112191
12320	48140	1201.879173
12330	48140	1201.47998
12340	48140	1201.343351
12350	48140	1200.818881
12360	48140	1200.577392
12370	48140	1199.078877
12380	48140	1198.388988
12390	48140	1196.046455
12400	48140	1195.1872
12410	48140	1192.050242
12420	48140	1190.562952
12430	48140	1187.720176
12440	48140	1185.694581
12450	48140	1184.879501
12460	48140	1185.573869
12470	48140	1186.129731
12480	48140	1186.887551
12490	48140	1186.586317
12500	48140	1184.477795
12510	48140	1183.309092
10500	48150	592.287932
10510	48150	591.433016
10520	48150	590.767025
10530	48150	588.103616
10540	48150	587.039152
10550	48150	582.0129
10560	48150	580.266037
10570	48150	574.985886
10580	48150	573.212649
10590	48150	567.715738
10600	48150	565.805041
10610	48150	561.961524
10620	48150	557.968324
10630	48150	553.897562
10640	48150	547.766034
10650	48150	545.729606
10660	48150	539.553732
10670	48150	536.726163
10680	48150	527.899122
10690	48150	524.802073
10700	48150	515.386009
10710	48150	511.471869
10720	48150	498.907051
10730	48150	494.7643
10740	48150	481.093128
10750	48150	476.315908
10760	48150	466.570341
10770	48150	457.655326
10780	48150	449.847768
10790	48150	442.759666
10800	48150	442.066268
10810	48150	438.239972
10820	48150	434.880288
10830	48150	422.318305
10840	48150	421.512099
10850	48150	430.051447
10860	48150	434.974989
10870	48150	451.825327
10880	48150	458.933562
10890	48150	479.92275
10900	48150	486.822733
10910	48150	501.498562
10920	48150	515.203342
10930	48150	527.59416
10940	48150	541.765762
10950	48150	544.927189
10960	48150	555.203537
10970	48150	558.824874
10980	48150	565.413871
10990	48150	567.787614
11000	48150	574.311809
11010	48150	576.255687
11020	48150	579.779663
11030	48150	580.032769
11040	48150	578.918618
11050	48150	577.694171
11060	48150	573.492055
11070	48150	568.644586
11080	48150	564.833918
11090	48150	561.995478
11100	48150	562.18329
11110	48150	564.61533
11120	48150	566.309031
11130	48150	574.173658
11140	48150	577.247489
11150	48150	587.566306
11160	48150	591.601312
11170	48150	603.049484
11180	48150	606.837287
11190	48150	618.59639
11200	48150	622.235095
11210	48150	629.429613
11220	48150	636.477475
11230	48150	642.169249
11240	48150	650.380636
11250	48150	653.024326
11260	48150	660.21834
11270	48150	662.018728
11280	48150	665.60568
11290	48150	666.458709
11300	48150	671.545707
11310	48150	674.467042
11320	48150	687.160996
11330	48150	692.702297
11340	48150	706.658656
11350	48150	709.882985
11360	48150	720.057101
11370	48150	723.834564
11380	48150	730.225197
11390	48150	740.701863
11400	48150	744.670854
11410	48150	757.49171
11420	48150	759.33565
11430	48150	766.317671
11440	48150	769.296551
11450	48150	779.762502
11460	48150	782.277911
11470	48150	788.748826
11480	48150	791.025721
11490	48150	800.131297
11500	48150	803.281591
11510	48150	811.953022
11520	48150	814.912377
11530	48150	821.321214
11540	48150	830.969523
11550	48150	833.575143
11560	48150	841.288822
11570	48150	843.968089
11580	48150	852.737029
11590	48150	856.053509
11600	48150	866.762282
11610	48150	870.332225
11620	48150	878.832971
11630	48150	881.323433
11640	48150	888.741873
11650	48150	891.199472
11660	48150	898.672737
11670	48150	900.738316
11680	48150	904.833166
11690	48150	910.980801
11700	48150	913.601697
11710	48150	920.912702
11720	48150	923.213267
11730	48150	929.803858
11740	48150	932.088276
11750	48150	939.062994
11760	48150	941.434866
11770	48150	948.819363
11780	48150	951.600011
11790	48150	960.289137
11800	48150	963.286032
11810	48150	972.707668
11820	48150	975.952039
11830	48150	982.557342
11840	48150	989.471201
11850	48150	996.056564
11860	48150	1004.683314
11870	48150	1007.235632
11880	48150	1015.834625
11890	48150	1018.548962
11900	48150	1026.723139
11910	48150	1029.859263
11920	48150	1040.098376
11930	48150	1043.555906
11940	48150	1053.450427
11950	48150	1057.027409
11960	48150	1067.915361
11970	48150	1071.583508
11980	48150	1078.478403
11990	48150	1085.820498
12000	48150	1093.490196
12010	48150	1105.324353
12020	48150	1109.705319
12030	48150	1121.372962
12040	48150	1124.869709
12050	48150	1131.464653
12060	48150	1134.188888
12070	48150	1142.168821
12080	48150	1144.764542
12090	48150	1150.461586
12100	48150	1152.597376
12110	48150	1159.920964
12120	48150	1162.813626
12130	48150	1168.223111
12140	48150	1173.45709
12150	48150	1178.668028
12160	48150	1187.653521
12170	48150	1190.15796
12180	48150	1197.223339
12190	48150	1199.377218
12200	48150	1205.701308
12210	48150	1207.493335
12220	48150	1211.884806
12230	48150	1212.891155
12240	48150	1213.73633
12250	48150	1213.528391
12260	48150	1211.776072
12270	48150	1211.017405
12280	48150	1209.590261
12290	48150	1208.303314
12300	48150	1207.503924
12310	48150	1206.873214
12320	48150	1206.876734
12330	48150	1207.364007
12340	48150	1207.542887
12350	48150	1207.894974
12360	48150	1207.910131
12370	48150	1206.834081
12380	48150	1206.27536
12390	48150	1204.296086
12400	48150	1203.549227
12410	48150	1200.966879
12420	48150	1199.937969
12430	48150	1197.906885
12440	48150	1196.041564
12450	48150	1195.159687
12460	48150	1195.01798
12470	48150	1195.141238
12480	48150	1194.513713
12490	48150	1193.645815
12500	48150	1189.57203
12510	48150	1187.645668
10500	48160	590.519468
10510	48160	589.732803
10520	48160	589.094598
10530	48160	586.300546
10540	48160	585.15214
10550	48160	580.151645
10560	48160	578.486881
10570	48160	573.539184
10580	48160	571.905484
10590	48160	566.815083
10600	48160	564.943441
10610	48160	561.16157
10620	48160	557.173163
10630	48160	553.027978
10640	48160	546.903481
10650	48160	544.91852
10660	48160	538.704672
10670	48160	535.752825
10680	48160	526.711166
10690	48160	523.613661
10700	48160	514.165614
10710	48160	509.991928
10720	48160	496.462366
10730	48160	492.069653
10740	48160	478.236968
10750	48160	473.499454
10760	48160	463.890213
10770	48160	453.264438
10780	48160	443.438718
10790	48160	434.144589
10800	48160	433.041584
10810	48160	429.095922
10820	48160	426.822805
10830	48160	419.668587
10840	48160	419.740653
10850	48160	428.799976
10860	48160	433.431865
10870	48160	448.475647
10880	48160	455.659322
10890	48160	476.810213
10900	48160	483.745529
10910	48160	497.209333
10920	48160	510.331878
10930	48160	522.915717
10940	48160	538.347808
10950	48160	541.882517
10960	48160	552.346302
10970	48160	555.799521
10980	48160	562.64626
10990	48160	566.852719
11000	48160	578.03166
11010	48160	581.201004
11020	48160	587.058735
11030	48160	587.555176
11040	48160	587.51765
11050	48160	587.03731
11060	48160	584.786536
11070	48160	581.780145
11080	48160	578.69446
11090	48160	575.267503
11100	48160	575.115852
11110	48160	575.718789
11120	48160	576.386105
11130	48160	577.064092
11140	48160	577.556279
11150	48160	582.497234
11160	48160	586.519478
11170	48160	597.262422
11180	48160	600.870785
11190	48160	612.828229
11200	48160	615.709688
11210	48160	622.01855
11220	48160	629.293308
11230	48160	635.016316
11240	48160	642.225454
11250	48160	644.394269
11260	48160	650.570956
11270	48160	652.608213
11280	48160	655.75725
11290	48160	656.368764
11300	48160	668.47976
11310	48160	674.383449
11320	48160	690.958866
11330	48160	696.105456
11340	48160	709.764754
11350	48160	712.85628
11360	48160	723.309065
11370	48160	727.539989
11380	48160	733.712434
11390	48160	742.939016
11400	48160	746.43952
11410	48160	757.265837
11420	48160	759.434373
11430	48160	766.619096
11440	48160	769.319112
11450	48160	779.436828
11460	48160	782.087397
11470	48160	789.227701
11480	48160	791.736126
11490	48160	801.096224
11500	48160	804.304936
11510	48160	813.409283
11520	48160	816.664415
11530	48160	823.472857
11540	48160	833.177567
11550	48160	835.716079
11560	48160	844.410834
11570	48160	847.469178
11580	48160	857.537868
11590	48160	861.688418
11600	48160	873.581642
11610	48160	877.179938
11620	48160	884.018115
11630	48160	886.340562
11640	48160	894.400835
11650	48160	897.401654
11660	48160	904.058341
11670	48160	905.719921
11680	48160	909.151813
11690	48160	915.485076
11700	48160	917.88654
11710	48160	924.102548
11720	48160	925.930111
11730	48160	930.683167
11740	48160	933.22591
11750	48160	940.672849
11760	48160	943.085062
11770	48160	950.136965
11780	48160	953.04392
11790	48160	962.286924
11800	48160	965.480197
11810	48160	975.521104
11820	48160	978.964384
11830	48160	985.946101
11840	48160	993.023493
11850	48160	999.631208
11860	48160	1008.39572
11870	48160	1011.142379
11880	48160	1019.111183
11890	48160	1021.509715
11900	48160	1028.770333
11910	48160	1031.635066
11920	48160	1040.76104
11930	48160	1043.79205
11940	48160	1052.798103
11950	48160	1056.856687
11960	48160	1068.610312
11970	48160	1072.423791
11980	48160	1079.262577
11990	48160	1086.747323
12000	48160	1094.682244
12010	48160	1106.673621
12020	48160	1111.007857
12030	48160	1122.088001
12040	48160	1125.296575
12050	48160	1131.108918
12060	48160	1133.416026
12070	48160	1139.981911
12080	48160	1142.052058
12090	48160	1146.730318
12100	48160	1148.718878
12110	48160	1156.044429
12120	48160	1159.154106
12130	48160	1164.686905
12140	48160	1169.870593
12150	48160	1174.947399
12160	48160	1185.046937
12170	48160	1187.593148
12180	48160	1195.091612
12190	48160	1197.528126
12200	48160	1205.222739
12210	48160	1207.574837
12220	48160	1213.738355
12230	48160	1215.344763
12240	48160	1216.601162
12250	48160	1216.321528
12260	48160	1214.281122
12270	48160	1213.519889
12280	48160	1212.299119
12290	48160	1211.518197
12300	48160	1211.348812
12310	48160	1211.702789
12320	48160	1212.03972
12330	48160	1213.478347
12340	48160	1213.919848
12350	48160	1215.18582
12360	48160	1215.504469
12370	48160	1214.911895
12380	48160	1214.362384
12390	48160	1212.426511
12400	48160	1211.698651
12410	48160	1208.428887
12420	48160	1207.041634
12430	48160	1204.38164
12440	48160	1202.431613
12450	48160	1201.494019
12460	48160	1201.341505
12470	48160	1201.475573
12480	48160	1200.175148
12490	48160	1199.065103
12500	48160	1193.256204
12510	48160	1190.361449
10500	48170	588.649683
10510	48170	587.827897
10520	48170	587.088142
10530	48170	583.658243
10540	48170	582.247971
10550	48170	577.52295
10560	48170	576.028033
10570	48170	571.610926
10580	48170	570.161105
10590	48170	565.314935
10600	48170	563.500023
10610	48170	559.819776
10620	48170	555.821212
10630	48170	551.647985
10640	48170	545.340828
10650	48170	543.257971
10660	48170	536.624749
10670	48170	533.559945
10680	48170	524.36426
10690	48170	521.298458
10700	48170	510.964091
10710	48170	506.569666
10720	48170	492.552789
10730	48170	488.00722
10740	48170	474.007652
10750	48170	469.278953
10760	48170	459.772355
10770	48170	450.337699
10780	48170	440.779818
10790	48170	427.716022
10800	48170	424.324394
10810	48170	419.744679
10820	48170	418.690343
10830	48170	417.472373
10840	48170	419.486865
10850	48170	429.8221
10860	48170	434.120403
10870	48170	448.989016
10880	48170	455.790291
10890	48170	475.544079
10900	48170	481.941884
10910	48170	496.282194
10920	48170	509.827033
10930	48170	522.410891
10940	48170	539.523028
10950	48170	544.20346
10960	48170	557.211259
10970	48170	561.291595
10980	48170	570.436054
10990	48170	574.083819
11000	48170	583.479824
11010	48170	586.013539
11020	48170	594.130068
11030	48170	595.689448
11040	48170	598.254986
11050	48170	598.244636
11060	48170	596.867293
11070	48170	594.643004
11080	48170	592.178266
11090	48170	588.819938
11100	48170	588.7194
11110	48170	589.104186
11120	48170	589.498871
11130	48170	589.542183
11140	48170	589.392626
11150	48170	589.633154
11160	48170	590.42103
11170	48170	595.271248
11180	48170	597.486091
11190	48170	605.730847
11200	48170	608.321577
11210	48170	614.161362
11220	48170	621.165878
11230	48170	627.406359
11240	48170	636.064669
11250	48170	638.805019
11260	48170	646.678868
11270	48170	649.21902
11280	48170	654.039718
11290	48170	655.249008
11300	48170	669.310063
11310	48170	675.378599
11320	48170	691.820485
11330	48170	696.713207
11340	48170	710.132821
11350	48170	712.839231
11360	48170	722.135949
11370	48170	726.010996
11380	48170	732.1306
11390	48170	740.020513
11400	48170	742.589169
11410	48170	751.374986
11420	48170	754.221755
11430	48170	762.330734
11440	48170	764.839942
11450	48170	774.338719
11460	48170	777.471352
11470	48170	786.286869
11480	48170	788.941016
11490	48170	798.842205
11500	48170	802.281218
11510	48170	812.054655
11520	48170	815.279492
11530	48170	822.086931
11540	48170	832.197811
11550	48170	835.045199
11560	48170	844.791443
11570	48170	848.263164
11580	48170	859.460951
11590	48170	863.714444
11600	48170	876.101989
11610	48170	879.802666
11620	48170	885.687113
11630	48170	888.091145
11640	48170	896.628679
11650	48170	899.855396
11660	48170	906.288802
11670	48170	907.860507
11680	48170	911.183726
11690	48170	918.04284
11700	48170	920.665994
11710	48170	927.342971
11720	48170	929.273715
11730	48170	933.730834
11740	48170	935.779288
11750	48170	942.205244
11760	48170	944.455726
11770	48170	951.301352
11780	48170	954.265059
11790	48170	963.6839
11800	48170	966.898072
11810	48170	976.898507
11820	48170	980.455685
11830	48170	987.941785
11840	48170	995.218812
11850	48170	1001.907937
11860	48170	1010.947163
11870	48170	1013.925985
11880	48170	1022.606017
11890	48170	1025.312405
11900	48170	1033.229877
11910	48170	1035.967383
11920	48170	1044.161901
11930	48170	1046.884148
11940	48170	1055.434212
11950	48170	1059.00765
11960	48170	1068.492651
11970	48170	1071.348811
11980	48170	1079.253955
11990	48170	1087.191742
12000	48170	1095.030298
12010	48170	1106.64994
12020	48170	1110.973039
12030	48170	1121.407498
12040	48170	1124.296234
12050	48170	1130.374917
12060	48170	1132.565809
12070	48170	1138.521631
12080	48170	1140.301286
12090	48170	1144.62564
12100	48170	1146.69376
12110	48170	1154.414217
12120	48170	1157.720731
12130	48170	1163.441759
12140	48170	1168.799502
12150	48170	1174.223595
12160	48170	1184.302542
12170	48170	1186.99816
12180	48170	1194.808961
12190	48170	1197.288538
12200	48170	1205.377329
12210	48170	1207.926681
12220	48170	1214.82315
12230	48170	1216.735966
12240	48170	1218.994609
12250	48170	1218.954075
12260	48170	1217.088077
12270	48170	1216.326401
12280	48170	1215.155265
12290	48170	1214.512961
12300	48170	1215.121176
12310	48170	1216.950014
12320	48170	1217.604206
12330	48170	1219.303896
12340	48170	1219.759003
12350	48170	1220.856672
12360	48170	1221.095492
12370	48170	1220.465533
12380	48170	1219.882135
12390	48170	1218.330254
12400	48170	1217.869947
12410	48170	1214.601561
12420	48170	1212.814561
12430	48170	1209.265309
12440	48170	1205.869495
12450	48170	1203.908469
12460	48170	1203.030691
12470	48170	1203.07107
12480	48170	1200.887602
12490	48170	1198.452416
12500	48170	1189.381986
12510	48170	1185.676091
10500	48180	587.354436
10510	48180	586.481756
10520	48180	585.694823
10530	48180	582.080262
10540	48180	580.606558
10550	48180	576.071383
10560	48180	574.670359
10570	48180	570.541156
10580	48180	569.189379
10590	48180	564.506594
10600	48180	562.705716
10610	48180	559.048447
10620	48180	555.063442
10630	48180	550.888921
10640	48180	544.480058
10650	48180	542.337449
10660	48180	535.382978
10670	48180	532.249281
10680	48180	522.957242
10690	48180	519.90889
10700	48180	509.106831
10710	48180	504.630028
10720	48180	490.47746
10730	48180	485.876947
10740	48180	471.8488
10750	48180	467.131916
10760	48180	457.661114
10770	48180	448.592866
10780	48180	438.999823
10790	48180	424.571466
10800	48180	420.540196
10810	48180	416.06152
10820	48180	415.632959
10830	48180	417.378919
10840	48180	420.329662
10850	48180	431.328449
10860	48180	435.484934
10870	48180	450.168193
10880	48180	456.599778
10890	48180	475.530965
10900	48180	481.736886
10910	48180	496.702437
10920	48180	510.479743
10930	48180	522.915483
10940	48180	540.466441
10950	48180	545.57459
10960	48180	559.581638
10970	48180	563.924846
10980	48180	574.241412
10990	48180	577.73764
11000	48180	586.738284
11010	48180	589.163122
11020	48180	598.01575
11030	48180	599.985119
11040	48180	603.661675
11050	48180	603.907417
11060	48180	602.999249
11070	48180	601.184068
11080	48180	599.021169
11090	48180	595.690482
11100	48180	595.513633
11110	48180	595.685068
11120	48180	596.023369
11130	48180	595.883111
11140	48180	595.531259
11150	48180	594.190045
11160	48180	593.837229
11170	48180	596.272535
11180	48180	597.834496
11190	48180	604.437093
11200	48180	607.036021
11210	48180	612.896596
11220	48180	619.929676
11230	48180	626.388528
11240	48180	635.685571
11250	48180	638.65019
11260	48180	647.002715
11270	48180	649.61836
11280	48180	654.926732
11290	48180	656.331475
11300	48180	669.81357
11310	48180	675.632779
11320	48180	691.478286
11330	48180	696.222748
11340	48180	709.53557
11350	48180	712.129588
11360	48180	720.854306
11370	48180	724.423844
11380	48180	730.433318
11390	48180	737.94592
11400	48180	740.232859
11410	48180	748.121097
11420	48180	751.16
11430	48180	759.591575
11440	48180	762.094286
11450	48180	771.432898
11460	48180	774.776903
11470	48180	784.396315
11480	48180	787.212117
11490	48180	797.398881
11500	48180	800.930256
11510	48180	811.012166
11520	48180	814.241068
11530	48180	821.062043
11540	48180	831.376969
11550	48180	834.398228
11560	48180	844.579848
11570	48180	848.216221
11580	48180	859.830237
11590	48180	864.050432
11600	48180	876.469746
11610	48180	880.194131
11620	48180	886.013466
11630	48180	888.450376
11640	48180	897.10362
11650	48180	900.373814
11660	48180	906.92072
11670	48180	908.494659
11680	48180	911.840932
11690	48180	918.920071
11700	48180	921.637548
11710	48180	928.53126
11720	48180	930.517868
11730	48180	934.946046
11740	48180	936.825657
11750	48180	942.896117
11760	48180	945.086498
11770	48180	951.924337
11780	48180	954.896439
11790	48180	964.340751
11800	48180	967.562696
11810	48180	977.565615
11820	48180	981.168454
11830	48180	988.839943
11840	48180	996.205399
11850	48180	1002.939377
11860	48180	1012.115824
11870	48180	1015.201554
11880	48180	1024.196866
11890	48180	1027.041135
11900	48180	1035.301405
11910	48180	1038.036759
11920	48180	1046.026261
11930	48180	1048.682124
11940	48180	1057.169222
11950	48180	1060.527904
11960	48180	1069.309108
11970	48180	1071.915945
11980	48180	1080.264784
11990	48180	1088.281269
12000	48180	1095.920283
12010	48180	1107.238474
12020	48180	1111.4445
12030	48180	1121.354259
12040	48180	1124.043779
12050	48180	1130.142446
12060	48180	1132.277801
12070	48180	1137.999105
12080	48180	1139.677952
12090	48180	1143.974997
12100	48180	1146.107366
12110	48180	1153.988935
12120	48180	1157.326669
12130	48180	1163.117421
12140	48180	1168.574075
12150	48180	1174.156132
12160	48180	1184.176311
12170	48180	1186.936569
12180	48180	1194.864975
12190	48180	1197.349467
12200	48180	1205.4895
12210	48180	1208.082776
12220	48180	1215.201519
12230	48180	1217.233647
12240	48180	1220.095691
12250	48180	1220.250662
12260	48180	1218.732231
12270	48180	1218.002951
12280	48180	1216.880409
12290	48180	1216.273444
12300	48180	1217.246667
12310	48180	1219.648299
12320	48180	1220.417295
12330	48180	1222.186248
12340	48180	1222.623697
12350	48180	1223.539661
12360	48180	1223.701418
12370	48180	1222.944531
12380	48180	1222.323878
12390	48180	1220.779317
12400	48180	1220.35567
12410	48180	1217.072102
12420	48180	1215.128027
12430	48180	1211.225475
12440	48180	1207.233631
12450	48180	1204.724333
12460	48180	1203.181515
12470	48180	1203.033227
12480	48180	1199.855074
12490	48180	1196.80735
12500	48180	1186.494366
12510	48180	1182.604377
10500	48190	582.890141
10510	48190	581.74234
10520	48190	580.879754
10530	48190	577.588816
10540	48190	576.339245
