"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"business-investor.nlogo"
"vary profit"
"09/28/2025 22:18:16:098 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-9","9","-9","9"
"[run number]","number-of-links","profit-multiplier","risk-multiplier","vision-mode","objective","number-investors","max-ticks","[step]","mean [wealth] of turtles","standard-deviation [wealth] of turtles","mean [profit] of patches with [any? turtles-here]","mean [annual-risk] of patches with [any? turtles-here]"
"36","0","0.5","1","neighbors","Optimize","25","50","21","74182.01263186683","40079.78252615046","4834.016866009974","0.03503549593052925"
"39","0","0.5","1","neighbors","Optimize","25","50","17","83541.58281480127","56538.51330524317","6315.394352137528","0.03288704098828259"
"38","0","0.5","1","neighbors","Optimize","25","50","14","75900.21155926312","35741.08907637338","6488.576465161994","0.029819622935481543"
"30","0","0.5","1","neighbors","Optimize","25","50","39","140994.9298123463","99452.49058525679","4797.662588743714","0.03255837527094561"
"32","0","0.5","1","neighbors","Optimize","25","50","33","118081.04040557295","78004.67459656285","5331.523221313101","0.03558477813959718"
"40","0","0.5","1","neighbors","Optimize","25","50","11","61879.42194788707","47731.840267062595","7579.319226992441","0.041341017539694776"
"33","0","0.5","1","neighbors","Optimize","25","50","44","187997.266357558","132294.97979251767","6486.10506899911","0.030126245091593715"
"34","0","0.5","1","neighbors","Optimize","25","50","37","114038.81587687299","89577.03681589894","5142.743949328222","0.02891670278929843"
"41","0","0.5","1","neighbors","Optimize","25","50","3","19640.307255357966","10531.515413132123","7412.389092561592","0.049015512430159794"
"28","0","0.5","1","neighbors","Optimize","25","50","42","165249.1893459092","125900.19201517774","5725.037665181922","0.025025566151794628"
"36","0","0.5","1","neighbors","Optimize","25","50","22","76508.05511286613","44537.71167535513","4834.016866009974","0.035035495930529244"
"29","0","0.5","1","neighbors","Optimize","25","50","48","213275.73368053266","193062.53106424617","7358.557570968144","0.03458810168291535"
"27","0","0.5","1","neighbors","Optimize","25","50","46","123649.52747560386","73735.53949949006","5480.746471631518","0.029192091407626682"
"38","0","0.5","1","neighbors","Optimize","25","50","15","80476.61744131552","40080.13075346568","6488.576465161994","0.029819622935481554"
"43","0","0.5","1","neighbors","Optimize","25","50","0","0","0","2127.7390516937116","0.05756757004634671"
"39","0","0.5","1","neighbors","Optimize","25","50","18","85025.08564052713","62655.998672306996","6315.39435213753","0.03288704098828259"
"40","0","0.5","1","neighbors","Optimize","25","50","12","69458.74117487951","50667.21252709273","7579.319226992442","0.04134101753969478"
"33","0","0.5","1","neighbors","Optimize","25","50","45","187581.7442878405","139743.90108896836","6486.1050689991125","0.030126245091593715"
"34","0","0.5","1","neighbors","Optimize","25","50","38","117222.43455183519","92731.61803888735","5142.743949328221","0.028916702789298435"
"37","0","0.5","1","neighbors","Optimize","25","50","23","122153.89127945519","69386.01614670444","5478.846194451978","0.03754020088143737"
"36","0","0.5","1","neighbors","Optimize","25","50","23","78864.9105525775","47528.13403181391","4492.497545203151","0.032556756312998154"
"41","0","0.5","1","neighbors","Optimize","25","50","4","26854.63082927958","12610.148756618433","7214.323573921614","0.04609960388338192"
"32","0","0.5","1","neighbors","Optimize","25","50","34","123412.56362688605","78000.05879352997","5331.523221313101","0.0355847781395972"
"38","0","0.5","1","neighbors","Optimize","25","50","16","80885.66177091177","47674.05504702819","6488.576465161994","0.029819622935481554"
"28","0","0.5","1","neighbors","Optimize","25","50","43","164908.0630173257","131340.14634034463","5725.0376651819215","0.025025566151794628"
"29","0","0.5","1","neighbors","Optimize","25","50","49","219883.14664100684","196518.35708921813","7358.557570968144","0.034588101682915345"
"40","0","0.5","1","neighbors","Optimize","25","50","13","74879.93250141494","55757.07275629755","7579.319226992442","0.041341017539694776"
"33","0","0.5","1","neighbors","Optimize","25","50","46","194319.6387943679","141521.7297349276","6737.89450652738","0.03172227407895277"
"39","0","0.5","1","neighbors","Optimize","25","50","19","89551.49317655679","66875.27450191902","6374.844758959517","0.03378818293299304"
"36","0","0.5","1","neighbors","Optimize","25","50","24","77917.26990288866","49559.51136420714","4919.365746660068","0.03382021193537836"
"34","0","0.5","1","neighbors","Optimize","25","50","39","121895.20466748015","94506.74579469809","5142.743949328221","0.02891670278929843"
"42","0","0.5","1","neighbors","Optimize","25","50","0","0","0","2248.272400467201","0.05828797178529646"
"37","0","0.5","1","neighbors","Optimize","25","50","24","127422.85138804141","71579.07606395033","5268.960108586255","0.03473152477221726"
"30","0","0.5","1","neighbors","Optimize","25","50","40","136715.64606753306","102550.73774884781","5006.887731882143","0.034595513513857784"
"41","0","0.5","1","neighbors","Optimize","25","50","5","32834.48751075626","16359.23867566475","7241.304988960358","0.04497937360386794"
"38","0","0.5","1","neighbors","Optimize","25","50","17","87421.04303480241","48707.80521072446","6535.381263890629","0.030434083614091625"
"40","0","0.5","1","neighbors","Optimize","25","50","14","72808.76584187492","56353.80299667315","7508.132921184899","0.039686366429479085"
"33","0","0.5","1","neighbors","Optimize","25","50","47","201007.89681593407","143450.5202848855","6688.258021566151","0.030470297119081124"
"39","0","0.5","1","neighbors","Optimize","25","50","20","95996.25159651207","69053.1657328721","6444.758419955287","0.03543503082361357"
"27","0","0.5","1","neighbors","Optimize","25","50","47","127744.89810493377","76100.91039444256","5480.746471631518","0.029192091407626682"
"43","0","0.5","1","neighbors","Optimize","25","50","1","5265.001719239737","2370.155385633588","5265.001719239736","0.05112888538605476"
"42","0","0.5","1","neighbors","Optimize","25","50","1","5049.747971399644","2243.79245685948","5806.382653734465","0.04071250619877012"
"32","0","0.5","1","neighbors","Optimize","25","50","35","128744.08684819918","78103.24298719988","5331.523221313102","0.035584778139597185"
"34","0","0.5","1","neighbors","Optimize","25","50","40","124897.83933282555","97867.31738067111","4974.360572680703","0.027902089655353134"
"28","0","0.5","1","neighbors","Optimize","25","50","44","160646.13083314878","135396.38536709707","5841.848797652397","0.02598667962152477"
"29","0","0.5","1","neighbors","Optimize","25","50","50","226985.19384951008","199254.4939282436","7102.047208503156","0.03314030999501643"
"36","0","0.5","1","neighbors","Optimize","25","50","25","82690.2484458822","50358.936604830335","4772.978542993533","0.032997120174565985"
"30","0","0.5","1","neighbors","Optimize","25","50","41","141672.20411581855","103226.72203533222","4956.558048285532","0.03385567301383016"
"39","0","0.5","1","neighbors","Optimize","25","50","21","102371.09635547157","71407.84624146446","6374.844758959517","0.03378818293299302"
"37","0","0.5","1","neighbors","Optimize","25","50","25","132691.81149662766","73812.01436825088","5268.960108586255","0.034731524772217255"
"33","0","0.5","1","neighbors","Optimize","25","50","48","207696.1548375002","145464.23952468287","6688.258021566149","0.030470297119081117"
"42","0","0.5","1","neighbors","Optimize","25","50","2","11106.882781511124","4612.479407317074","6414.809074746238","0.038751040022296186"
"40","0","0.5","1","neighbors","Optimize","25","50","15","80091.64191458124","58634.39111997223","7282.876072706327","0.03765054605231508"
"38","0","0.5","1","neighbors","Optimize","25","50","18","93674.9037402825","49400.4276305097","6253.860705480084","0.028887450275975713"
"34","0","0.5","1","neighbors","Optimize","25","50","41","114055.43583712952","102575.94315693145","4974.360572680703","0.027902089655353134"
"36","0","0.5","1","neighbors","Optimize","25","50","26","84158.08180213455","55521.62696679904","4932.372170760343","0.032902432426919044"
"32","0","0.5","1","neighbors","Optimize","25","50","36","131171.21819355208","81938.17662853465","5179.163351915977","0.03396068766339817"
"28","0","0.5","1","neighbors","Optimize","25","50","45","166388.10220506467","136637.1262002468","6063.659747985682","0.027758098095677496"
"43","0","0.5","1","neighbors","Optimize","25","50","2","12057.69106264924","4928.373720814567","6792.689343409508","0.043486331368950956"
"40","0","0.5","1","neighbors","Optimize","25","50","16","87338.30874463644","61143.40703776575","7246.666830055211","0.03677550230451773"
"42","0","0.5","1","neighbors","Optimize","25","50","3","15445.295429025677","7092.673791731294","6455.825971660925","0.03970793480500879"
"27","0","0.5","1","neighbors","Optimize","25","50","48","128028.10083701022","80927.26362281846","5480.746471631518","0.029192091407626686"
"41","0","0.5","1","neighbors","Optimize","25","50","6","37096.98613609616","19055.950486878188","6840.925287409357","0.039723168348089075"
"39","0","0.5","1","neighbors","Optimize","25","50","22","101451.36632523574","74958.57090528893","5957.23679778477","0.03214152153952478"
"33","0","0.5","1","neighbors","Optimize","25","50","49","214384.41285906636","147559.4104712939","6688.258021566149","0.030470297119081124"
"37","0","0.5","1","neighbors","Optimize","25","50","26","137960.77160521393","76081.31992480805","5268.960108586255","0.03473152477221727"
"36","0","0.5","1","neighbors","Optimize","25","50","27","88694.36058322055","56373.39509413592","4536.278781085976","0.03361089581791631"
"38","0","0.5","1","neighbors","Optimize","25","50","19","99928.76444576256","50163.85035484897","6253.860705480084","0.028887450275975713"
"34","0","0.5","1","neighbors","Optimize","25","50","42","118108.5063143053","104432.92934890035","4974.360572680703","0.027902089655353138"
"30","0","0.5","1","neighbors","Optimize","25","50","42","146268.72798142227","103620.08205645683","4596.52386560375","0.03258568673289"
"42","0","0.5","1","neighbors","Optimize","25","50","4","21901.1214006866","8213.336407414687","6455.825971660926","0.03970793480500878"
"40","0","0.5","1","neighbors","Optimize","25","50","17","89869.35684272891","67723.42441942987","7246.666830055208","0.036775502304517725"
"32","0","0.5","1","neighbors","Optimize","25","50","37","136935.92528725526","81723.79072683977","5764.7070937031895","0.03508264048757816"
"33","0","0.5","1","neighbors","Optimize","25","50","50","188217.60529558043","157352.71761548254","6688.258021566149","0.030470297119081113"
"27","0","0.5","1","neighbors","Optimize","25","50","49","133508.84730864177","81291.24991990716","5480.746471631519","0.029192091407626682"
"41","0","0.5","1","neighbors","Optimize","25","50","7","43313.12593167436","21528.765800499405","6803.487319150515","0.038848337085273556"
"43","0","0.5","1","neighbors","Optimize","25","50","3","17571.76501049289","8377.620207969954","6791.812313848097","0.04070286801501146"
"37","0","0.5","1","neighbors","Optimize","25","50","27","143229.7317138002","78383.83417118066","5268.960108586256","0.034731524772217255"
"36","0","0.5","1","neighbors","Optimize","25","50","28","89737.38595755995","60311.69662295673","4513.398653245556","0.031813237522429975"
"28","0","0.5","1","neighbors","Optimize","25","50","46","171144.15204270236","139067.68970383814","6063.659747985682","0.02775809809567749"
"38","0","0.5","1","neighbors","Optimize","25","50","20","102038.69441697997","55245.76431250697","6253.860705480084","0.02888745027597572"
"39","0","0.5","1","neighbors","Optimize","25","50","23","100235.12159000915","77918.31881737788","5957.23679778477","0.03214152153952478"
"42","0","0.5","1","neighbors","Optimize","25","50","5","27283.874505570395","11527.14300243631","6375.197533411464","0.03712185375044226"
"40","0","0.5","1","neighbors","Optimize","25","50","18","82810.26909079435","70094.80134122884","7246.666830055211","0.036775502304517725"
"34","0","0.5","1","neighbors","Optimize","25","50","43","123082.866886986","105399.8365860914","4974.360572680703","0.027902089655353134"
"36","0","0.5","1","neighbors","Optimize","25","50","29","94111.02619239163","61116.35735361701","4373.640234831674","0.032179290483956395"
"42","0","0.5","1","neighbors","Optimize","25","50","6","31539.384325323514","16122.807335637213","6497.872624290479","0.03975798474285036"
"37","0","0.5","1","neighbors","Optimize","25","50","28","144050.17733364983","85681.71221140369","5021.016529170668","0.03307143356350966"
"40","0","0.5","1","neighbors","Optimize","25","50","19","90056.93592084953","71841.84943832866","7246.666830055209","0.036775502304517725"
"43","0","0.5","1","neighbors","Optimize","25","50","4","21240.85519878431","11816.65697973039","6602.455028322688","0.036714486343042446"
"44","0","0.5","1","neighbors","Optimize","25","50","0","0","0","2218.171027800859","0.04711728292011612"
"45","0","0.5","1","neighbors","Optimize","25","50","0","0","0","2580.6713292713707","0.05883342042831017"
"28","0","0.5","1","neighbors","Optimize","25","50","47","177207.81179068808","140016.16811180953","6063.659747985682","0.027758098095677485"
"32","0","0.5","1","neighbors","Optimize","25","50","38","142614.43460846544","81724.16256093087","5678.509321210189","0.03417698518241288"
"27","0","0.5","1","neighbors","Optimize","25","50","50","138512.24761782895","82563.6256006492","5480.746471631519","0.029192091407626686"
"30","0","0.5","1","neighbors","Optimize","25","50","43","150854.0474794635","104061.25500339044","4585.319498041198","0.032137095255299654"
"34","0","0.5","1","neighbors","Optimize","25","50","44","119386.1252225168","109867.95304130553","4974.360572680703","0.027902089655353134"
"39","0","0.5","1","neighbors","Optimize","25","50","24","96129.97933955718","76518.04667510111","5752.032074589144","0.02956513700744344"
