"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"business-investor.nlogo"
"vary risk"
"09/28/2025 22:18:05:532 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-9","9","-9","9"
"[run number]","number-of-links","profit-multiplier","risk-multiplier","vision-mode","objective","number-investors","max-ticks","[step]","mean [wealth] of turtles","standard-deviation [wealth] of turtles","mean [profit] of patches with [any? turtles-here]","mean [annual-risk] of patches with [any? turtles-here]"
"4","0","1","1","neighbors","Optimize","25","50","48","267219.10089231265","273903.73507194023","11352.554688128075","0.0313163948495144"
"10","0","1","1","neighbors","Optimize","25","50","13","132034.55998716535","75265.21796616295","13928.22597246237","0.04703888419489265"
"14","0","1","1","neighbors","Optimize","25","50","8","95940.33214869285","52433.31570366158","14249.13406793814","0.04291872593398853"
"12","0","1","1","neighbors","Optimize","25","50","19","157183.03620601495","93453.33145011135","12863.693155210758","0.03843923345714461"
"15","0","1","1","neighbors","Optimize","25","50","8","83186.91446343526","54573.432550419784","14800.541931432108","0.03858987168167586"
"9","0","1","1","neighbors","Optimize","25","50","18","186118.99646974844","120004.23114070155","13015.672621932083","0.032866842059623154"
"7","0","1","1","neighbors","Optimize","25","50","29","178496.54208302603","117834.6949827397","10555.147380986873","0.03208678194149225"
"8","0","1","1","neighbors","Optimize","25","50","8","99183.48160342762","58605.82962477605","14270.654209216633","0.03523244262501643"
"13","0","1","1","neighbors","Optimize","25","50","8","83271.10197581073","59970.65393213303","12662.286490011029","0.045958621838794"
"5","0","1","1","neighbors","Optimize","25","50","11","129910.33767373087","77839.22526287164","12898.541298414966","0.042303761674277254"
"2","0","1","1","neighbors","Optimize","25","50","8","74725.67929831026","34072.00120752605","11051.920505379105","0.04352416804578817"
"4","0","1","1","neighbors","Optimize","25","50","49","261349.1991966765","279485.2646258786","11352.554688128072","0.03131639484951439"
"6","0","1","1","neighbors","Optimize","25","50","16","138241.56497626487","90295.27972097692","11307.322470732513","0.0372519245761195"
"1","0","1","1","neighbors","Optimize","25","50","8","90171.8194150928","65446.69896932505","14563.725521757295","0.04639902430503548"
"10","0","1","1","neighbors","Optimize","25","50","14","139733.6034522828","82983.80935546894","13664.581881442691","0.04546389966699002"
"7","0","1","1","neighbors","Optimize","25","50","30","189182.3557851232","119331.73218258265","10685.813702097137","0.0316256125961245"
"9","0","1","1","neighbors","Optimize","25","50","19","188524.61435194503","134145.27020460315","12424.767773817744","0.030184845528443784"
"4","0","1","1","neighbors","Optimize","25","50","50","272701.75388480467","281665.9698187282","11352.554688128075","0.0313163948495144"
"5","0","1","1","neighbors","Optimize","25","50","12","137875.3655245345","85318.46995015157","11779.939679345778","0.0385267973650862"
"12","0","1","1","neighbors","Optimize","25","50","20","153088.9827149255","99446.59019987185","12863.693155210758","0.03843923345714461"
"3","0","1","1","neighbors","Optimize","25","50","9","113183.32122123388","47850.11119427268","13150.916956234263","0.03872078592011396"
"11","0","1","1","neighbors","Optimize","25","50","9","107688.66981935009","65886.62373916032","15287.859711800418","0.04586195193794163"
"10","0","1","1","neighbors","Optimize","25","50","15","152795.80400584574","84901.50721448509","13062.200553562885","0.04335868196197188"
"7","0","1","1","neighbors","Optimize","25","50","31","194452.3769583234","126847.792753814","10506.049171718829","0.03083005407799685"
"6","0","1","1","neighbors","Optimize","25","50","17","149548.8874469974","92793.6370359733","11307.32247073251","0.0372519245761195"
"9","0","1","1","neighbors","Optimize","25","50","20","189136.40118608705","140685.66000755527","12489.909167933662","0.0340135856903433"
"5","0","1","1","neighbors","Optimize","25","50","13","140904.72686510882","97357.73829468938","11779.939679345778","0.0385267973650862"
"14","0","1","1","neighbors","Optimize","25","50","9","110094.72448249122","57554.40099184724","14154.39233379835","0.042034715896152354"
"7","0","1","1","neighbors","Optimize","25","50","32","187956.1005717767","139944.48558275762","10753.630743549618","0.031688821777032763"
"12","0","1","1","neighbors","Optimize","25","50","21","165952.67587013627","99510.08393048887","12863.693155210764","0.03843923345714461"
"6","0","1","1","neighbors","Optimize","25","50","18","160856.2099177299","95415.93317519665","11307.322470732513","0.0372519245761195"
"15","0","1","1","neighbors","Optimize","25","50","9","89907.45132679727","61605.33144223445","14800.541931432112","0.03858987168167585"
"9","0","1","1","neighbors","Optimize","25","50","21","201810.5076307814","143088.26427340435","12674.10644469434","0.0316436487422818"
"8","0","1","1","neighbors","Optimize","25","50","9","111036.39566689038","66834.34337894274","14270.654209216635","0.035232442625016416"
"5","0","1","1","neighbors","Optimize","25","50","14","146381.31183331797","104126.73210716303","11392.476210749328","0.03758966790585974"
"16","0","1","1","neighbors","Optimize","25","50","0","0","0","4603.932782498194","0.056503600257289455"
"10","0","1","1","neighbors","Optimize","25","50","16","148822.72786570212","74680.71519310518","13237.941537700692","0.04320471483339103"
"7","0","1","1","neighbors","Optimize","25","50","33","194598.69481706512","145786.114469505","11847.093341931199","0.03665984396493072"
"12","0","1","1","neighbors","Optimize","25","50","22","176210.59559463352","102026.97380687973","12268.476181415232","0.03655740557001327"
"16","0","1","1","neighbors","Optimize","25","50","1","11921.93936798192","5132.781958003108","11921.93936798192","0.045515929094937464"
"13","0","1","1","neighbors","Optimize","25","50","9","95418.99982778587","65272.41912845583","12147.897851975122","0.043940278415134086"
"2","0","1","1","neighbors","Optimize","25","50","9","85777.59980368936","35806.72928008666","11051.920505379103","0.04352416804578817"
"6","0","1","1","neighbors","Optimize","25","50","19","171981.04666337513","98382.81169877098","11124.836745645227","0.03504605182937886"
"9","0","1","1","neighbors","Optimize","25","50","22","203348.45102352978","154007.95461769938","13395.52004815365","0.03280494522507674"
"5","0","1","1","neighbors","Optimize","25","50","15","135414.46834505015","107214.17320486365","11812.123972758352","0.03713459025663442"
"1","0","1","1","neighbors","Optimize","25","50","9","94122.80463386336","77209.52183272448","14210.357415218208","0.04338666069338946"
"10","0","1","1","neighbors","Optimize","25","50","17","144926.29757510024","82846.20698191274","12440.450325296211","0.04003342084076404"
"7","0","1","1","neighbors","Optimize","25","50","34","206324.7368787773","147141.7491959873","11726.042061712194","0.035915448486597154"
"6","0","1","1","neighbors","Optimize","25","50","20","178284.85339701048","106150.09209004501","10424.120852150598","0.031565238890449446"
"9","0","1","1","neighbors","Optimize","25","50","23","214982.3476681866","158689.83982596194","13395.520048153652","0.03280494522507673"
"16","0","1","1","neighbors","Optimize","25","50","2","22851.104062238537","11933.564868143943","12656.423308157027","0.042775900814240646"
"3","0","1","1","neighbors","Optimize","25","50","10","125091.80479568809","54224.291923507044","12848.827572769362","0.036727323841843684"
"5","0","1","1","neighbors","Optimize","25","50","16","148059.89183334066","109054.52850566494","12645.42348829054","0.040281613392130565"
"12","0","1","1","neighbors","Optimize","25","50","23","177074.11215076054","105821.255396673","11013.77025989356","0.030844654452765952"
"11","0","1","1","neighbors","Optimize","25","50","10","112108.11015932362","66443.04607999294","14498.558043468245","0.04318519558883028"
"7","0","1","1","neighbors","Optimize","25","50","35","218050.77894048954","148798.70059710057","11726.042061712196","0.035915448486597154"
"10","0","1","1","neighbors","Optimize","25","50","18","132177.33407379006","98399.81392105304","12193.625195663348","0.03612808449086057"
"6","0","1","1","neighbors","Optimize","25","50","21","181648.53813338786","115098.13190534918","10424.120852150598","0.03156523889044945"
"16","0","1","1","neighbors","Optimize","25","50","3","32978.28938212702","15864.605739398085","13109.452517977506","0.04346057808113659"
"9","0","1","1","neighbors","Optimize","25","50","24","228377.86771634023","161366.75606582707","13395.520048153652","0.03280494522507673"
"15","0","1","1","neighbors","Optimize","25","50","10","97070.87433219267","68265.16664023658","14800.541931432108","0.03858987168167585"
"14","0","1","1","neighbors","Optimize","25","50","10","116347.53401107753","71438.8495449173","14154.392333798352","0.04203471589615235"
"7","0","1","1","neighbors","Optimize","25","50","36","229776.82100220167","150747.03314131222","11726.042061712194","0.03591544848659717"
"8","0","1","1","neighbors","Optimize","25","50","10","125307.04987610699","71707.23808229128","14270.654209216635","0.03523244262501641"
"5","0","1","1","neighbors","Optimize","25","50","17","159115.76872640534","113346.2262087476","12645.42348829054","0.040281613392130565"
"10","0","1","1","neighbors","Optimize","25","50","19","144466.8327847808","97381.39501457312","12289.498710990716","0.03557514348296619"
"12","0","1","1","neighbors","Optimize","25","50","24","188645.96622336807","104091.98423781904","11571.854072607539","0.03265752789502534"
"16","0","1","1","neighbors","Optimize","25","50","4","37659.98207725873","23477.54353728196","12946.649875547299","0.04194677180824751"
"6","0","1","1","neighbors","Optimize","25","50","22","183771.50887032374","123693.47477088435","10424.120852150598","0.031565238890449446"
"16","0","1","1","neighbors","Optimize","25","50","5","50606.631952806034","25865.75721369503","12946.649875547302","0.04194677180824752"
"13","0","1","1","neighbors","Optimize","25","50","10","106489.51304693765","70528.89444108012","11070.513219151804","0.037087597612055594"
"2","0","1","1","neighbors","Optimize","25","50","10","93913.08642175193","42210.81902041382","11051.920505379105","0.04352416804578819"
"7","0","1","1","neighbors","Optimize","25","50","37","241293.06259396355","153180.45771325188","11516.24159176188","0.0345240128524547"
"9","0","1","1","neighbors","Optimize","25","50","25","241773.38776449382","164290.60386286318","13395.520048153652","0.03280494522507673"
"16","0","1","1","neighbors","Optimize","25","50","6","59401.28357266506","32842.46908884048","12946.649875547299","0.04194677180824751"
"10","0","1","1","neighbors","Optimize","25","50","20","156756.3314957715","96649.18277579619","12289.498710990714","0.03557514348296619"
"12","0","1","1","neighbors","Optimize","25","50","25","180805.75485776606","115428.67340608702","11571.854072607539","0.03265752789502534"
"5","0","1","1","neighbors","Optimize","25","50","18","171761.19221469588","115958.4303680034","12645.423488290538","0.040281613392130565"
"6","0","1","1","neighbors","Optimize","25","50","23","194093.56588156245","126159.6616724874","10322.057011238734","0.03017155650137501"
"16","0","1","1","neighbors","Optimize","25","50","7","64443.41563942269","40498.34086062718","12946.649875547299","0.04194677180824752"
"7","0","1","1","neighbors","Optimize","25","50","38","252187.30934915703","156280.89163718937","10894.246755193522","0.03160667951757731"
"1","0","1","1","neighbors","Optimize","25","50","10","108299.44140555222","82387.69769020956","14176.636771688836","0.04299565044781909"
"9","0","1","1","neighbors","Optimize","25","50","26","231298.88880970477","177106.10724389856","13557.622929773894","0.032868690617053414"
"12","0","1","1","neighbors","Optimize","25","50","26","185158.8266657306","120692.58749984205","11571.854072607539","0.03265752789502534"
"16","0","1","1","neighbors","Optimize","25","50","8","62669.26874872762","49720.82518229845","12946.649875547299","0.04194677180824751"
"10","0","1","1","neighbors","Optimize","25","50","21","160272.7580814505","103816.69189812934","12289.498710990714","0.03557514348296619"
"6","0","1","1","neighbors","Optimize","25","50","24","203377.43618154502","129357.87285800932","10253.355974927306","0.028004331258636217"
"5","0","1","1","neighbors","Optimize","25","50","19","175120.9211721834","125126.5381561351","12645.42348829054","0.04028161339213056"
"7","0","1","1","neighbors","Optimize","25","50","39","257591.6640974705","166269.83002592294","10894.246755193519","0.03160667951757731"
"9","0","1","1","neighbors","Optimize","25","50","27","239529.48820468233","183636.29879866357","13518.404913577591","0.032769530020025577"
"16","0","1","1","neighbors","Optimize","25","50","9","65348.584066742944","51086.449400240046","13109.452517977501","0.043460578081136576"
"12","0","1","1","neighbors","Optimize","25","50","27","196730.68073833815","119819.5713130375","11571.854072607539","0.03265752789502534"
"10","0","1","1","neighbors","Optimize","25","50","22","156327.18664203995","113428.67222341435","12724.570109870983","0.03762528889416939"
"3","0","1","1","neighbors","Optimize","25","50","11","130205.94555800519","69553.0135746315","13520.623428252078","0.03849292708132011"
"11","0","1","1","neighbors","Optimize","25","50","11","121584.78479830301","71173.63675290205","14174.501123742075","0.04189419278372064"
"7","0","1","1","neighbors","Optimize","25","50","40","268485.910852664","169447.1887419456","10894.246755193519","0.03160667951757731"
"5","0","1","1","neighbors","Optimize","25","50","20","162971.3723387941","142525.58418249668","12418.448007103789","0.03869601513597595"
"6","0","1","1","neighbors","Optimize","25","50","25","199778.52408872318","143664.607325375","10253.355974927306","0.02800433125863622"
"9","0","1","1","neighbors","Optimize","25","50","28","253047.8931182599","184107.78954111252","13518.404913577591","0.03276953002002556"
"16","0","1","1","neighbors","Optimize","25","50","10","78458.03658472044","53053.65898554909","13109.452517977501","0.04346057808113657"
"14","0","1","1","neighbors","Optimize","25","50","11","130501.9263448759","76216.77745996698","14154.392333798352","0.042034715896152354"
"8","0","1","1","neighbors","Optimize","25","50","11","134443.0518705573","81850.46849612897","14169.912547026162","0.03375123369333825"
"15","0","1","1","neighbors","Optimize","25","50","11","110371.24779890798","69487.95722595303","13992.064607107233","0.036244171449297466"
"7","0","1","1","neighbors","Optimize","25","50","41","248183.04259915464","184097.77385826447","10894.24675519352","0.031606679517577306"
"12","0","1","1","neighbors","Optimize","25","50","28","208302.53481094568","119207.67382095243","11571.854072607537","0.03265752789502534"
"13","0","1","1","neighbors","Optimize","25","50","11","111527.45980609508","79211.83083678086","11387.937037880132","0.038701831562110205"
"10","0","1","1","neighbors","Optimize","25","50","23","169154.79012816065","113082.44895670356","12827.603486120717","0.03817079827200861"
"16","0","1","1","neighbors","Optimize","25","50","11","91243.61163114126","55446.324157961586","12785.575046420821","0.039949203409716534"
"5","0","1","1","neighbors","Optimize","25","50","21","127030.12326952595","123383.2638118684","12791.829657913919","0.040402078406988506"
