"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"business-investor.nlogo"
"Number-of-Links"
"09/28/2025 22:48:19:783 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-9","9","-9","9"
"[run number]","number-of-links","profit-multiplier","risk-multiplier","vision-mode","objective","[step]","mean [wealth] of turtles","standard-deviation [wealth] of turtles"
"392","6","1","1","links","Optimize","49","386549.66430975834","196877.320064709"
"397","0","1","1","links","Optimize","39","288136.4967267458","216691.79528526685"
"398","1","1","1","links","Optimize","32","273577.08861320093","162306.5333300878"
"403","6","1","1","links","Optimize","11","133693.74648455434","54882.894758409675"
"399","2","1","1","links","Optimize","21","241898.7705466034","136511.9866234815"
"396","10","1","1","links","Optimize","24","239235.49893876316","126806.79986848531"
"394","8","1","1","links","Optimize","34","345622.1459330523","175967.32964867604"
"395","9","1","1","links","Optimize","29","301678.7531693975","174803.18975661168"
"400","3","1","1","links","Optimize","17","172466.08146387534","89170.73649608323"
"401","4","1","1","links","Optimize","16","170064.32392478065","108426.9314140735"
"405","8","1","1","links","Optimize","9","116686.59044241879","52974.293136001375"
"397","0","1","1","links","Optimize","40","292237.9013273393","227486.72327162008"
"398","1","1","1","links","Optimize","33","285164.9907801102","163367.86980643703"
"392","6","1","1","links","Optimize","50","376892.7681666036","205524.36570778547"
"402","5","1","1","links","Optimize","12","132278.63140340618","77673.8222342193"
"393","7","1","1","links","Optimize","43","436958.12528668344","333595.17876893433"
"403","6","1","1","links","Optimize","12","147877.17488827038","57338.53335899602"
"404","7","1","1","links","Optimize","10","120213.40553092334","50988.175880520095"
"399","2","1","1","links","Optimize","22","245097.76545057868","150348.62589272932"
"397","0","1","1","links","Optimize","41","302848.27753412613","230696.99380181925"
"396","10","1","1","links","Optimize","25","250518.52084240262","130514.05084045981"
"401","4","1","1","links","Optimize","17","179833.09212909677","116391.62197637002"
"394","8","1","1","links","Optimize","35","359256.58886388654","174458.36718736298"
"398","1","1","1","links","Optimize","34","268067.9383515044","179013.18417164183"
"395","9","1","1","links","Optimize","30","274530.3902430116","173259.82495176166"
"400","3","1","1","links","Optimize","18","174751.4839381742","99066.41313168024"
"405","8","1","1","links","Optimize","10","131489.43303974762","56066.491274164786"
"402","5","1","1","links","Optimize","13","145970.37220022743","78531.39170237213"
"399","2","1","1","links","Optimize","23","227512.21636020043","173551.99936999485"
"403","6","1","1","links","Optimize","13","162115.69797754093","60258.67104601663"
"397","0","1","1","links","Optimize","42","312896.2428984479","234761.63057862088"
"393","7","1","1","links","Optimize","44","446530.662782737","341677.134587572"
"404","7","1","1","links","Optimize","11","128917.92819187178","61563.150636443395"
"398","1","1","1","links","Optimize","35","243930.34204749574","188678.38461578146"
"401","4","1","1","links","Optimize","18","193591.78751130734","119447.3290599555"
"406","9","1","1","links","Optimize","0","0","0"
"400","3","1","1","links","Optimize","19","186691.56405124496","102665.46306659734"
"397","0","1","1","links","Optimize","43","280701.98005190055","225116.75194378584"
"399","2","1","1","links","Optimize","24","240275.74067494617","173829.63352478266"
"401","4","1","1","links","Optimize","19","179092.57718881845","75122.83478432745"
"404","7","1","1","links","Optimize","12","130787.26541642997","76789.24800342135"
"395","9","1","1","links","Optimize","31","287915.6005207841","173068.1284336123"
"393","7","1","1","links","Optimize","45","460476.8491090434","344374.0175109598"
"403","6","1","1","links","Optimize","14","175592.48214374573","63303.27969754242"
"400","3","1","1","links","Optimize","20","183592.06222412732","107212.59650440842"
"406","9","1","1","links","Optimize","1","19436.049181843457","8911.15594865955"
"394","8","1","1","links","Optimize","36","356721.74836441636","188430.15036064526"
"396","10","1","1","links","Optimize","26","261418.02580248707","134897.12441653595"
"398","1","1","1","links","Optimize","36","255647.48716528842","188416.10977799993"
"402","5","1","1","links","Optimize","14","156557.26391870296","84464.6723953526"
"405","8","1","1","links","Optimize","11","146910.30180006492","58043.22117458053"
"397","0","1","1","links","Optimize","44","291744.7880355983","226483.7275838532"
"398","1","1","1","links","Optimize","37","231570.0596534029","185321.57790605628"
"400","3","1","1","links","Optimize","21","195377.10913301806","108572.51186071249"
"401","4","1","1","links","Optimize","20","185837.1519079006","85155.63770878877"
"406","9","1","1","links","Optimize","2","35631.67627157805","20739.793194243863"
"398","1","1","1","links","Optimize","38","240949.25421394306","187545.83349632708"
"403","6","1","1","links","Optimize","15","160169.48033513865","83434.41578306552"
"402","5","1","1","links","Optimize","15","170217.61292444365","85962.57706263501"
"399","2","1","1","links","Optimize","25","253039.26498969176","174610.74451472852"
"394","8","1","1","links","Optimize","37","370617.27015651553","187432.77343852664"
"404","7","1","1","links","Optimize","13","137383.2950138803","84962.99176002745"
"395","9","1","1","links","Optimize","32","299244.18191396433","176519.28403152188"
"397","0","1","1","links","Optimize","45","302787.5960192962","227985.57354383424"
"400","3","1","1","links","Optimize","22","207162.15604190878","110288.26716304025"
"393","7","1","1","links","Optimize","46","474019.5568298693","347592.83080215513"
"401","4","1","1","links","Optimize","21","188959.9174344014","90268.13912433205"
"396","10","1","1","links","Optimize","27","272476.857959158","138642.51980983882"
"405","8","1","1","links","Optimize","12","152128.40311907177","65894.22719027879"
"398","1","1","1","links","Optimize","39","253076.637860149","186980.82612582468"
"399","2","1","1","links","Optimize","26","259070.45730478622","184060.35104486803"
"397","0","1","1","links","Optimize","46","303082.6457318844","241058.7505639956"
"402","5","1","1","links","Optimize","16","169678.8827680017","87688.33386949028"
"406","9","1","1","links","Optimize","3","54944.09774886814","28769.26118444996"
"398","1","1","1","links","Optimize","40","247538.9439359253","190222.97476575826"
"403","6","1","1","links","Optimize","16","166642.26498986798","88108.83264987762"
"400","3","1","1","links","Optimize","23","218947.2029507995","112343.56000884902"
"394","8","1","1","links","Optimize","38","384512.7919486147","186747.38883708432"
"404","7","1","1","links","Optimize","14","150430.8111684197","88354.0894070174"
"401","4","1","1","links","Optimize","22","201824.27033418068","87760.32986907249"
"397","0","1","1","links","Optimize","47","313591.91577633924","243219.908295436"
"393","7","1","1","links","Optimize","47","487344.05296550423","351129.5321423195"
"395","9","1","1","links","Optimize","33","312629.3921917368","176728.00366075276"
"396","10","1","1","links","Optimize","28","272814.2680806864","153714.43530463986"
"398","1","1","1","links","Optimize","41","250649.32587274545","195225.13868094538"
"399","2","1","1","links","Optimize","27","261614.0397138556","192735.2374439689"
"402","5","1","1","links","Optimize","17","183339.23177374245","88448.43447749114"
"397","0","1","1","links","Optimize","48","318174.2632675546","251436.03688046534"
"400","3","1","1","links","Optimize","24","230259.51063857504","115105.54227756921"
"405","8","1","1","links","Optimize","13","167307.44935920526","67665.62798189122"
"403","6","1","1","links","Optimize","17","180561.14670330202","85854.78463840857"
"398","1","1","1","links","Optimize","42","263200.5041797278","193557.63852525482"
"401","4","1","1","links","Optimize","23","214687.26457534544","85486.61349527685"
"394","8","1","1","links","Optimize","39","352447.22807228385","202940.43530011034"
"399","2","1","1","links","Optimize","28","274572.57029775536","194115.8398986559"
"406","9","1","1","links","Optimize","4","70848.40155975359","40013.04045941001"
"404","7","1","1","links","Optimize","15","163211.55099862957","91906.79900247544"
"397","0","1","1","links","Optimize","49","328174.000907607","254109.8564353815"
"393","7","1","1","links","Optimize","48","500668.549101139","354788.9335215659"
"396","10","1","1","links","Optimize","29","284297.1335539683","157060.52936044175"
"402","5","1","1","links","Optimize","18","190837.50657619207","97586.03648739893"
"398","1","1","1","links","Optimize","43","273047.8323819321","194459.1506551016"
"400","3","1","1","links","Optimize","25","241882.9456895435","117898.45072179902"
"395","9","1","1","links","Optimize","34","317329.69777390966","187773.5543953352"
"403","6","1","1","links","Optimize","18","178868.56012316004","82635.53325111618"
"399","2","1","1","links","Optimize","29","287642.67380872474","195739.31738960854"
"397","0","1","1","links","Optimize","50","334890.1239136878","260613.06451028812"
"405","8","1","1","links","Optimize","14","182486.49559933876","69791.70425472586"
"401","4","1","1","links","Optimize","24","227550.25881651018","83634.65239541694"
"406","9","1","1","links","Optimize","5","81801.91068208992","44850.74083895207"
"402","5","1","1","links","Optimize","19","187906.75889483525","117722.71049130078"
"394","8","1","1","links","Optimize","40","366980.1586070064","201176.60287201495"
"398","1","1","1","links","Optimize","44","285238.4337854668","192622.80255338512"
"400","3","1","1","links","Optimize","26","248985.32945928402","128115.74112119377"
"404","7","1","1","links","Optimize","16","170016.59776317672","101874.72466058392"
"393","7","1","1","links","Optimize","49","513993.045236774","358567.2782696623"
"399","2","1","1","links","Optimize","30","300712.7773196941","197772.85831470496"
"403","6","1","1","links","Optimize","19","175242.12051125278","101948.34232159855"
"396","10","1","1","links","Optimize","30","295415.0985728403","159179.6033422963"
"401","4","1","1","links","Optimize","25","224203.23693557575","99157.16974368834"
"388","2","1","1","links","Optimize","49","368698.2505426426","287375.02312897565"
"395","9","1","1","links","Optimize","35","330714.90805168217","188650.92625968976"
"398","1","1","1","links","Optimize","45","297978.5836041871","191551.22108578685"
"405","8","1","1","links","Optimize","15","192528.83724608316","81360.19490492376"
"404","7","1","1","links","Optimize","17","168885.3501998914","105451.52136915491"
"399","2","1","1","links","Optimize","31","302391.06830612855","212605.46474420174"
"403","6","1","1","links","Optimize","20","189962.93518056738","100360.14671012746"
"398","1","1","1","links","Optimize","46","310718.73342290736","190805.73576899996"
"394","8","1","1","links","Optimize","41","314891.7355845244","237004.37672613628"
"393","7","1","1","links","Optimize","50","527317.5413724089","362460.8467566037"
"401","4","1","1","links","Optimize","26","237066.23117674046","98292.08395886626"
"406","9","1","1","links","Optimize","6","93630.95414052995","51619.23083812791"
"402","5","1","1","links","Optimize","20","201314.96148215779","117657.36168757021"
"388","2","1","1","links","Optimize","50","381927.3982192413","286029.1133414854"
"396","10","1","1","links","Optimize","31","306533.06359171245","161729.95845193154"
"398","1","1","1","links","Optimize","47","306360.49216414825","208724.82433888587"
"399","2","1","1","links","Optimize","32","305103.2077538116","223887.7871365031"
"395","9","1","1","links","Optimize","36","339470.44459476543","196861.09995625174"
"405","8","1","1","links","Optimize","16","196760.54154983806","91941.31555507646"
"403","6","1","1","links","Optimize","21","190718.73084138503","102658.78159771633"
"404","7","1","1","links","Optimize","18","168206.250598544","117168.38999097541"
"401","4","1","1","links","Optimize","27","235099.44591145642","107153.7247749236"
"394","8","1","1","links","Optimize","42","300569.8393448474","248894.94133989172"
"398","1","1","1","links","Optimize","48","298944.5891671824","214513.71682979958"
"402","5","1","1","links","Optimize","21","214533.34268148936","117671.76936035922"
"399","2","1","1","links","Optimize","33","318061.7383377115","225838.13837784893"
"406","9","1","1","links","Optimize","7","102749.91443595511","66283.38104631439"
"396","10","1","1","links","Optimize","32","317651.0286105846","164691.55990803032"
"408","0","1","1","links","Optimize","0","0","0"
"403","6","1","1","links","Optimize","22","204614.0933553259","100588.9222140841"
