"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"PD_simple.nlogo"
"experiment"
"10/07/2024 00:31:12:079 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-15","15","-15","15"
"[run number]","payoff-benefit","init-coop-freq","payoff-cost","[step]","(count turtles with [strategy = 1]) / (count turtles)"
"33","1","0.5","0.02","85","0.736732570239334"
"39","1","0.5","0.02","60","0.6857440166493236"
"40","1","0.5","0.02","50","0.7700312174817898"
"38","1","0.5","0.02","73","0.7752341311134235"
"32","1","0.5","0.02","85","0.6971904266389178"
"42","1","0.5","0.03","35","0.7460978147762747"
"36","1","0.5","0.02","80","0.7585848074921956"
"37","1","0.5","0.02","74","0.7440166493236212"
"44","1","0.5","0.03","29","0.7169614984391259"
"35","1","0.5","0.02","83","0.7658688865764828"
"31","1","0.5","0.02","94","0.7991675338189386"
"43","1","0.5","0.03","32","0.7544224765868887"
"41","1","0.5","0.03","42","0.768990634755463"
"34","1","0.5","0.02","83","0.7981269510926119"
"45","1","0.5","0.03","27","0.740894901144641"
"33","1","0.5","0.02","86","0.736732570239334"
"39","1","0.5","0.02","61","0.6857440166493236"
"38","1","0.5","0.02","74","0.7752341311134235"
"32","1","0.5","0.02","86","0.6971904266389178"
"40","1","0.5","0.02","51","0.7679500520291364"
"36","1","0.5","0.02","81","0.7585848074921956"
"31","1","0.5","0.02","95","0.7991675338189386"
"37","1","0.5","0.02","75","0.7440166493236212"
"42","1","0.5","0.03","36","0.7460978147762747"
"34","1","0.5","0.02","84","0.7981269510926119"
"35","1","0.5","0.02","84","0.7658688865764828"
"41","1","0.5","0.03","43","0.768990634755463"
"43","1","0.5","0.03","33","0.7544224765868887"
"33","1","0.5","0.02","87","0.736732570239334"
"44","1","0.5","0.03","30","0.7169614984391259"
"45","1","0.5","0.03","28","0.740894901144641"
"32","1","0.5","0.02","87","0.6971904266389178"
"38","1","0.5","0.02","75","0.7752341311134235"
"31","1","0.5","0.02","96","0.7991675338189386"
"39","1","0.5","0.02","62","0.6857440166493236"
"34","1","0.5","0.02","85","0.7981269510926119"
"36","1","0.5","0.02","82","0.7585848074921956"
"42","1","0.5","0.03","37","0.7460978147762747"
"37","1","0.5","0.02","76","0.7440166493236212"
"40","1","0.5","0.02","52","0.7700312174817898"
"35","1","0.5","0.02","85","0.7658688865764828"
"41","1","0.5","0.03","44","0.768990634755463"
"33","1","0.5","0.02","88","0.736732570239334"
"43","1","0.5","0.03","34","0.7544224765868887"
"34","1","0.5","0.02","86","0.7981269510926119"
"32","1","0.5","0.02","88","0.6971904266389178"
"44","1","0.5","0.03","31","0.7169614984391259"
"38","1","0.5","0.02","76","0.7752341311134235"
"45","1","0.5","0.03","29","0.740894901144641"
"36","1","0.5","0.02","83","0.7585848074921956"
"42","1","0.5","0.03","38","0.7460978147762747"
"31","1","0.5","0.02","97","0.7991675338189386"
"37","1","0.5","0.02","77","0.7440166493236212"
"35","1","0.5","0.02","86","0.7658688865764828"
"40","1","0.5","0.02","53","0.7679500520291364"
"39","1","0.5","0.02","63","0.6857440166493236"
"41","1","0.5","0.03","45","0.768990634755463"
"33","1","0.5","0.02","89","0.736732570239334"
"34","1","0.5","0.02","87","0.7981269510926119"
"32","1","0.5","0.02","89","0.6971904266389178"
"36","1","0.5","0.02","84","0.7585848074921956"
"31","1","0.5","0.02","98","0.7991675338189386"
"43","1","0.5","0.03","35","0.7544224765868887"
"42","1","0.5","0.03","39","0.7460978147762747"
"38","1","0.5","0.02","77","0.7752341311134235"
"37","1","0.5","0.02","78","0.7440166493236212"
"35","1","0.5","0.02","87","0.7658688865764828"
"44","1","0.5","0.03","32","0.7169614984391259"
"41","1","0.5","0.03","46","0.768990634755463"
"33","1","0.5","0.02","90","0.736732570239334"
"45","1","0.5","0.03","30","0.740894901144641"
"40","1","0.5","0.02","54","0.7700312174817898"
"39","1","0.5","0.02","64","0.6857440166493236"
"34","1","0.5","0.02","88","0.7981269510926119"
"32","1","0.5","0.02","90","0.6971904266389178"
"36","1","0.5","0.02","85","0.7585848074921956"
"31","1","0.5","0.02","99","0.7991675338189386"
"37","1","0.5","0.02","79","0.7440166493236212"
"43","1","0.5","0.03","36","0.7544224765868887"
"38","1","0.5","0.02","78","0.7752341311134235"
"35","1","0.5","0.02","88","0.7658688865764828"
"42","1","0.5","0.03","40","0.7460978147762747"
"41","1","0.5","0.03","47","0.768990634755463"
"33","1","0.5","0.02","91","0.736732570239334"
"40","1","0.5","0.02","55","0.7679500520291364"
"34","1","0.5","0.02","89","0.7981269510926119"
"36","1","0.5","0.02","86","0.7585848074921956"
"45","1","0.5","0.03","31","0.740894901144641"
"44","1","0.5","0.03","33","0.7169614984391259"
"37","1","0.5","0.02","80","0.7440166493236212"
"32","1","0.5","0.02","91","0.6971904266389178"
"31","1","0.5","0.02","100","0.7991675338189386"
"38","1","0.5","0.02","79","0.7752341311134235"
"39","1","0.5","0.02","65","0.6857440166493236"
"42","1","0.5","0.03","41","0.7460978147762747"
"43","1","0.5","0.03","37","0.7544224765868887"
"35","1","0.5","0.02","89","0.7658688865764828"
"33","1","0.5","0.02","92","0.736732570239334"
"37","1","0.5","0.02","81","0.7440166493236212"
"34","1","0.5","0.02","90","0.7981269510926119"
"32","1","0.5","0.02","92","0.6971904266389178"
"45","1","0.5","0.03","32","0.740894901144641"
"36","1","0.5","0.02","87","0.7585848074921956"
"41","1","0.5","0.03","48","0.768990634755463"
"40","1","0.5","0.02","56","0.7700312174817898"
"38","1","0.5","0.02","80","0.7752341311134235"
"37","1","0.5","0.02","82","0.7440166493236212"
"39","1","0.5","0.02","66","0.6857440166493236"
"35","1","0.5","0.02","90","0.7658688865764828"
"44","1","0.5","0.03","34","0.7169614984391259"
"34","1","0.5","0.02","91","0.7981269510926119"
"33","1","0.5","0.02","93","0.736732570239334"
"32","1","0.5","0.02","93","0.6971904266389178"
"46","1","0.5","0.03","0","0.48595213319458896"
"43","1","0.5","0.03","38","0.7544224765868887"
"42","1","0.5","0.03","42","0.7460978147762747"
"36","1","0.5","0.02","88","0.7585848074921956"
"40","1","0.5","0.02","57","0.7679500520291364"
"38","1","0.5","0.02","81","0.7752341311134235"
"41","1","0.5","0.03","49","0.768990634755463"
"37","1","0.5","0.02","83","0.7440166493236212"
"34","1","0.5","0.02","92","0.7981269510926119"
"45","1","0.5","0.03","33","0.740894901144641"
"33","1","0.5","0.02","94","0.736732570239334"
"35","1","0.5","0.02","91","0.7658688865764828"
"32","1","0.5","0.02","94","0.6971904266389178"
"39","1","0.5","0.02","67","0.6857440166493236"
"36","1","0.5","0.02","89","0.7585848074921956"
"42","1","0.5","0.03","43","0.7460978147762747"
"40","1","0.5","0.02","58","0.7700312174817898"
"38","1","0.5","0.02","82","0.7752341311134235"
"46","1","0.5","0.03","1","0.222684703433923"
"44","1","0.5","0.03","35","0.7169614984391259"
"37","1","0.5","0.02","84","0.7440166493236212"
"34","1","0.5","0.02","93","0.7981269510926119"
"33","1","0.5","0.02","95","0.736732570239334"
"41","1","0.5","0.03","50","0.768990634755463"
"35","1","0.5","0.02","92","0.7658688865764828"
"43","1","0.5","0.03","39","0.7544224765868887"
"32","1","0.5","0.02","95","0.6971904266389178"
"45","1","0.5","0.03","34","0.740894901144641"
"40","1","0.5","0.02","59","0.7679500520291364"
"39","1","0.5","0.02","68","0.6857440166493236"
"36","1","0.5","0.02","90","0.7585848074921956"
"42","1","0.5","0.03","44","0.7460978147762747"
"38","1","0.5","0.02","83","0.7752341311134235"
"46","1","0.5","0.03","2","0.2715920915712799"
"34","1","0.5","0.02","94","0.7981269510926119"
"37","1","0.5","0.02","85","0.7440166493236212"
"33","1","0.5","0.02","96","0.736732570239334"
"44","1","0.5","0.03","36","0.7169614984391259"
"32","1","0.5","0.02","96","0.6971904266389178"
"35","1","0.5","0.02","93","0.7658688865764828"
"45","1","0.5","0.03","35","0.740894901144641"
"36","1","0.5","0.02","91","0.7585848074921956"
"43","1","0.5","0.03","40","0.7544224765868887"
"38","1","0.5","0.02","84","0.7752341311134235"
"40","1","0.5","0.02","60","0.7700312174817898"
"39","1","0.5","0.02","69","0.6857440166493236"
"41","1","0.5","0.03","51","0.768990634755463"
"32","1","0.5","0.02","97","0.6971904266389178"
"37","1","0.5","0.02","86","0.7440166493236212"
"33","1","0.5","0.02","97","0.736732570239334"
"34","1","0.5","0.02","95","0.7981269510926119"
"46","1","0.5","0.03","3","0.3881373569198751"
"35","1","0.5","0.02","94","0.7658688865764828"
"36","1","0.5","0.02","92","0.7585848074921956"
"44","1","0.5","0.03","37","0.7169614984391259"
"40","1","0.5","0.02","61","0.7679500520291364"
"38","1","0.5","0.02","85","0.7752341311134235"
"42","1","0.5","0.03","45","0.7460978147762747"
"37","1","0.5","0.02","87","0.7440166493236212"
"45","1","0.5","0.03","36","0.740894901144641"
"32","1","0.5","0.02","98","0.6971904266389178"
"39","1","0.5","0.02","70","0.6857440166493236"
"35","1","0.5","0.02","95","0.7658688865764828"
"43","1","0.5","0.03","41","0.7544224765868887"
"34","1","0.5","0.02","96","0.7981269510926119"
"33","1","0.5","0.02","98","0.736732570239334"
"41","1","0.5","0.03","52","0.768990634755463"
"46","1","0.5","0.03","4","0.46618106139438087"
"36","1","0.5","0.02","93","0.7585848074921956"
"44","1","0.5","0.03","38","0.7169614984391259"
"40","1","0.5","0.02","62","0.7700312174817898"
"37","1","0.5","0.02","88","0.7440166493236212"
"38","1","0.5","0.02","86","0.7752341311134235"
"42","1","0.5","0.03","46","0.7460978147762747"
"32","1","0.5","0.02","99","0.6971904266389178"
"34","1","0.5","0.02","97","0.7981269510926119"
"45","1","0.5","0.03","37","0.740894901144641"
"39","1","0.5","0.02","71","0.6857440166493236"
"36","1","0.5","0.02","94","0.7585848074921956"
"33","1","0.5","0.02","99","0.736732570239334"
"35","1","0.5","0.02","96","0.7658688865764828"
"43","1","0.5","0.03","42","0.7544224765868887"
"37","1","0.5","0.02","89","0.7440166493236212"
"38","1","0.5","0.02","87","0.7752341311134235"
"40","1","0.5","0.02","63","0.7679500520291364"
"44","1","0.5","0.03","39","0.7169614984391259"
"32","1","0.5","0.02","100","0.6971904266389178"
"46","1","0.5","0.03","5","0.5338189386056191"
"34","1","0.5","0.02","98","0.7981269510926119"
"39","1","0.5","0.02","72","0.6857440166493236"
"33","1","0.5","0.02","100","0.736732570239334"
"41","1","0.5","0.03","53","0.768990634755463"
"35","1","0.5","0.02","97","0.7658688865764828"
"42","1","0.5","0.03","47","0.7460978147762747"
"45","1","0.5","0.03","38","0.740894901144641"
"37","1","0.5","0.02","90","0.7440166493236212"
"36","1","0.5","0.02","95","0.7585848074921956"
"38","1","0.5","0.02","88","0.7752341311134235"
"40","1","0.5","0.02","64","0.7700312174817898"
"34","1","0.5","0.02","99","0.7981269510926119"
"43","1","0.5","0.03","43","0.7544224765868887"
"44","1","0.5","0.03","40","0.7169614984391259"
"46","1","0.5","0.03","6","0.6097814776274714"
"39","1","0.5","0.02","73","0.6857440166493236"
"47","1","0.5","0.03","0","0.5254942767950052"
"35","1","0.5","0.02","98","0.7658688865764828"
"40","1","0.5","0.02","65","0.7679500520291364"
"36","1","0.5","0.02","96","0.7585848074921956"
"37","1","0.5","0.02","91","0.7440166493236212"
"38","1","0.5","0.02","89","0.7752341311134235"
"34","1","0.5","0.02","100","0.7981269510926119"
"43","1","0.5","0.03","44","0.7544224765868887"
"48","1","0.5","0.03","0","0.4755463059313215"
"42","1","0.5","0.03","48","0.7460978147762747"
"45","1","0.5","0.03","39","0.740894901144641"
"41","1","0.5","0.03","54","0.768990634755463"
"39","1","0.5","0.02","74","0.6857440166493236"
"44","1","0.5","0.03","41","0.7169614984391259"
"46","1","0.5","0.03","7","0.6493236212278877"
"37","1","0.5","0.02","92","0.7440166493236212"
"35","1","0.5","0.02","99","0.7658688865764828"
"36","1","0.5","0.02","97","0.7585848074921956"
"40","1","0.5","0.02","66","0.7710718002081165"
"38","1","0.5","0.02","90","0.7752341311134235"
"43","1","0.5","0.03","45","0.7544224765868887"
"47","1","0.5","0.03","1","0.222684703433923"
"48","1","0.5","0.03","1","0.2206035379812695"
"37","1","0.5","0.02","93","0.7440166493236212"
"39","1","0.5","0.02","75","0.6857440166493236"
"42","1","0.5","0.03","49","0.7460978147762747"
"41","1","0.5","0.03","55","0.768990634755463"
"35","1","0.5","0.02","100","0.7658688865764828"
"49","1","0.5","0.03","0","0.5078043704474505"
"36","1","0.5","0.02","98","0.7585848074921956"
"40","1","0.5","0.02","67","0.768990634755463"
"45","1","0.5","0.03","40","0.740894901144641"
"46","1","0.5","0.03","8","0.6857440166493236"
"38","1","0.5","0.02","91","0.7752341311134235"
"43","1","0.5","0.03","46","0.7544224765868887"
"47","1","0.5","0.03","2","0.24661810613943808"
"44","1","0.5","0.03","42","0.7169614984391259"
"48","1","0.5","0.03","2","0.24349635796045785"
"37","1","0.5","0.02","94","0.7440166493236212"
"42","1","0.5","0.03","50","0.7460978147762747"
"36","1","0.5","0.02","99","0.7585848074921956"
"39","1","0.5","0.02","76","0.6857440166493236"
"40","1","0.5","0.02","68","0.7700312174817898"
"46","1","0.5","0.03","9","0.7127991675338189"
"38","1","0.5","0.02","92","0.7752341311134235"
"41","1","0.5","0.03","56","0.768990634755463"
"50","1","0.5","0.03","0","0.49011446409989595"
"45","1","0.5","0.03","41","0.740894901144641"
"47","1","0.5","0.03","3","0.3267429760665973"
"43","1","0.5","0.03","47","0.7544224765868887"
"44","1","0.5","0.03","43","0.7169614984391259"
"49","1","0.5","0.03","1","0.2154006243496358"
"36","1","0.5","0.02","100","0.7585848074921956"
"37","1","0.5","0.02","95","0.7440166493236212"
"42","1","0.5","0.03","51","0.7460978147762747"
"48","1","0.5","0.03","3","0.31633714880332986"
"38","1","0.5","0.02","93","0.7752341311134235"
"40","1","0.5","0.02","69","0.7679500520291364"
"39","1","0.5","0.02","77","0.6857440166493236"
"46","1","0.5","0.03","10","0.7294484911550468"
"41","1","0.5","0.03","57","0.768990634755463"
"50","1","0.5","0.03","1","0.20395421436004163"
"49","1","0.5","0.03","2","0.2206035379812695"
"44","1","0.5","0.03","44","0.7169614984391259"
"45","1","0.5","0.03","42","0.740894901144641"
"47","1","0.5","0.03","4","0.42247658688865763"
"38","1","0.5","0.02","94","0.7752341311134235"
"43","1","0.5","0.03","48","0.7544224765868887"
"42","1","0.5","0.03","52","0.7460978147762747"
"37","1","0.5","0.02","96","0.7440166493236212"
"40","1","0.5","0.02","70","0.7710718002081165"
"48","1","0.5","0.03","4","0.42455775234131116"
"51","1","0.5","0.03","0","0.5150884495317378"
"39","1","0.5","0.02","78","0.6857440166493236"
"44","1","0.5","0.03","45","0.7169614984391259"
"50","1","0.5","0.03","2","0.21019771071800208"
"42","1","0.5","0.03","53","0.7460978147762747"
"46","1","0.5","0.03","11","0.7481789802289281"
"38","1","0.5","0.02","95","0.7752341311134235"
"41","1","0.5","0.03","58","0.768990634755463"
"49","1","0.5","0.03","3","0.29864724245577523"
"43","1","0.5","0.03","49","0.7544224765868887"
"37","1","0.5","0.02","97","0.7440166493236212"
"45","1","0.5","0.03","43","0.740894901144641"
"48","1","0.5","0.03","5","0.5213319458896982"
"40","1","0.5","0.02","71","0.768990634755463"
"51","1","0.5","0.03","1","0.2351716961498439"
"47","1","0.5","0.03","5","0.5348595213319459"
"44","1","0.5","0.03","46","0.7169614984391259"
"50","1","0.5","0.03","3","0.31113423517169614"
"42","1","0.5","0.03","54","0.7460978147762747"
"39","1","0.5","0.02","79","0.6857440166493236"
"38","1","0.5","0.02","96","0.7752341311134235"
"46","1","0.5","0.03","12","0.7596253902185224"
"41","1","0.5","0.03","59","0.768990634755463"
"37","1","0.5","0.02","98","0.7440166493236212"
"43","1","0.5","0.03","50","0.7544224765868887"
"48","1","0.5","0.03","6","0.6024973985431842"
"40","1","0.5","0.02","72","0.7700312174817898"
"49","1","0.5","0.03","4","0.3777315296566077"
"44","1","0.5","0.03","47","0.7169614984391259"
"50","1","0.5","0.03","4","0.4141519250780437"
"45","1","0.5","0.03","44","0.740894901144641"
"47","1","0.5","0.03","6","0.6295525494276795"
"51","1","0.5","0.03","2","0.2757544224765869"
"42","1","0.5","0.03","55","0.7460978147762747"
"38","1","0.5","0.02","97","0.7752341311134235"
"41","1","0.5","0.03","60","0.768990634755463"
"48","1","0.5","0.03","7","0.6555671175858481"
"37","1","0.5","0.02","99","0.7440166493236212"
"40","1","0.5","0.02","73","0.7679500520291364"
"45","1","0.5","0.03","45","0.740894901144641"
"44","1","0.5","0.03","48","0.7169614984391259"
"46","1","0.5","0.03","13","0.7637877211238293"
"47","1","0.5","0.03","7","0.6940686784599376"
"39","1","0.5","0.02","80","0.6857440166493236"
"51","1","0.5","0.03","3","0.37356919875130074"
"49","1","0.5","0.03","5","0.4786680541103018"
"50","1","0.5","0.03","5","0.5286160249739854"
"38","1","0.5","0.02","98","0.7752341311134235"
"43","1","0.5","0.03","51","0.7544224765868887"
"48","1","0.5","0.03","8","0.6992715920915713"
"40","1","0.5","0.02","74","0.7710718002081165"
"37","1","0.5","0.02","100","0.7440166493236212"
"47","1","0.5","0.03","8","0.7460978147762747"
"44","1","0.5","0.03","49","0.7169614984391259"
"42","1","0.5","0.03","56","0.7460978147762747"
"46","1","0.5","0.03","14","0.7648283038501561"
"49","1","0.5","0.03","6","0.5348595213319459"
"41","1","0.5","0.03","61","0.768990634755463"
"51","1","0.5","0.03","4","0.4953173777315297"
"38","1","0.5","0.02","99","0.7752341311134235"
"39","1","0.5","0.02","81","0.6857440166493236"
"50","1","0.5","0.03","6","0.6108220603537982"
"45","1","0.5","0.03","46","0.740894901144641"
"40","1","0.5","0.02","75","0.768990634755463"
"48","1","0.5","0.03","9","0.7315296566077003"
"47","1","0.5","0.03","9","0.7554630593132154"
"43","1","0.5","0.03","52","0.7544224765868887"
"44","1","0.5","0.03","50","0.7169614984391259"
"52","1","0.5","0.03","0","0.4755463059313215"
"46","1","0.5","0.03","15","0.7648283038501561"
"38","1","0.5","0.02","100","0.7752341311134235"
"49","1","0.5","0.03","7","0.6014568158168574"
"41","1","0.5","0.03","62","0.768990634755463"
"51","1","0.5","0.03","5","0.5504682622268471"
"39","1","0.5","0.02","82","0.6857440166493236"
"40","1","0.5","0.02","76","0.7700312174817898"
"47","1","0.5","0.03","10","0.7606659729448492"
"50","1","0.5","0.03","7","0.6534859521331946"
"45","1","0.5","0.03","47","0.740894901144641"
"48","1","0.5","0.03","10","0.7377731529656608"
"42","1","0.5","0.03","57","0.7460978147762747"
"44","1","0.5","0.03","51","0.7169614984391259"
"52","1","0.5","0.03","1","0.19042663891779396"
"43","1","0.5","0.03","53","0.7544224765868887"
"46","1","0.5","0.03","16","0.7648283038501561"
"40","1","0.5","0.02","77","0.7679500520291364"
"41","1","0.5","0.03","63","0.768990634755463"
"51","1","0.5","0.03","6","0.6129032258064516"
"53","1","0.5","0.03","0","0.5130072840790842"
"39","1","0.5","0.02","83","0.6857440166493236"
"49","1","0.5","0.03","8","0.6690946930280958"
"48","1","0.5","0.03","11","0.7513007284079084"
"52","1","0.5","0.03","2","0.19250780437044746"
"47","1","0.5","0.03","11","0.7710718002081165"
"40","1","0.5","0.02","78","0.7710718002081165"
"50","1","0.5","0.03","8","0.6815816857440167"
"42","1","0.5","0.03","58","0.7460978147762747"
"44","1","0.5","0.03","52","0.7169614984391259"
