"BehaviorSpace results (NetLogo 5.3.1)"
"wild_dogs.nlogo"
"sensitivity-analysis"
"04/12/2016 02:18:42:452 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","carrying-capacity","years-to-simulate","mortality-adult","mortality-disperser","mean-meeting-rate","[step]","count dogs","extinct?"
"12054","60","100","0.2","0.6","1.4","41","0","true"
"12045","60","100","0.2","0.6","1.4","79","0","true"
"12057","60","100","0.2","0.6","1.4","37","0","true"
"12059","60","100","0.2","0.6","1.4","53","0","true"
"12058","60","100","0.2","0.6","1.4","45","0","true"
"12056","60","100","0.2","0.6","1.4","84","0","true"
"12050","60","100","0.2","0.6","1.4","100","28","false"
"12063","60","100","0.2","0.6","1.6","56","0","true"
"12062","60","100","0.2","0.6","1.6","46","0","true"
"12060","60","100","0.2","0.6","1.4","84","0","true"
"12061","60","100","0.2","0.6","1.6","100","19","false"
"12065","60","100","0.2","0.6","1.6","78","0","true"
"12067","60","100","0.2","0.6","1.6","100","8","false"
"12066","60","100","0.2","0.6","1.6","100","1","false"
"12064","60","100","0.2","0.6","1.6","100","8","false"
"12069","60","100","0.2","0.6","1.6","50","0","true"
"12068","60","100","0.2","0.6","1.6","83","0","true"
"12071","60","100","0.2","0.6","1.6","44","0","true"
"12073","60","100","0.2","0.6","1.6","19","0","true"
"12075","60","100","0.2","0.6","1.6","17","0","true"
"12070","60","100","0.2","0.6","1.6","92","0","true"
"12078","60","100","0.2","0.6","1.6","36","0","true"
"12077","60","100","0.2","0.6","1.6","50","0","true"
"12074","60","100","0.2","0.6","1.6","100","20","false"
"12072","60","100","0.2","0.6","1.6","89","0","true"
"12079","60","100","0.2","0.6","1.6","62","0","true"
"12082","60","100","0.2","0.6","1.6","75","0","true"
"12080","60","100","0.2","0.6","1.6","100","20","false"
"12085","60","100","0.2","0.6","1.6","40","0","true"
"12081","60","100","0.2","0.6","1.6","75","0","true"
"12084","60","100","0.2","0.6","1.6","82","0","true"
"12076","60","100","0.2","0.6","1.6","92","0","true"
"12086","60","100","0.2","0.6","1.6","51","0","true"
"12083","60","100","0.2","0.6","1.6","72","0","true"
"12089","60","100","0.2","0.6","1.6","53","0","true"
"12092","60","100","0.2","0.6","1.8","44","0","true"
"12093","60","100","0.2","0.6","1.8","36","0","true"
"12094","60","100","0.2","0.6","1.8","40","0","true"
"12088","60","100","0.2","0.6","1.6","100","9","false"
"12091","60","100","0.2","0.6","1.8","100","20","false"
"12095","60","100","0.2","0.6","1.8","66","0","true"
"12099","60","100","0.2","0.6","1.8","38","0","true"
"12087","60","100","0.2","0.6","1.6","100","7","false"
"12090","60","100","0.2","0.6","1.6","100","15","false"
"12097","60","100","0.2","0.6","1.8","100","13","false"
"12104","60","100","0.2","0.6","1.8","31","0","true"
"12096","60","100","0.2","0.6","1.8","82","0","true"
"12100","60","100","0.2","0.6","1.8","91","0","true"
"12098","60","100","0.2","0.6","1.8","100","9","false"
"12101","60","100","0.2","0.6","1.8","88","0","true"
"12102","60","100","0.2","0.6","1.8","100","9","false"
"12105","60","100","0.2","0.6","1.8","53","0","true"
"12110","60","100","0.2","0.6","1.8","20","0","true"
"12103","60","100","0.2","0.6","1.8","99","0","true"
"12107","60","100","0.2","0.6","1.8","53","0","true"
"12111","60","100","0.2","0.6","1.8","21","0","true"
"12106","60","100","0.2","0.6","1.8","100","17","false"
"12116","60","100","0.2","0.6","1.8","15","0","true"
"12115","60","100","0.2","0.6","1.8","47","0","true"
"12112","60","100","0.2","0.6","1.8","79","0","true"
"12113","60","100","0.2","0.6","1.8","100","8","false"
"12119","60","100","0.2","0.6","1.8","38","0","true"
"12109","60","100","0.2","0.6","1.8","100","15","false"
"12114","60","100","0.2","0.6","1.8","100","24","false"
"12117","60","100","0.2","0.6","1.8","72","0","true"
"12108","60","100","0.2","0.6","1.8","100","46","false"
"12122","60","100","0.2","0.6","2","18","0","true"
"12121","60","100","0.2","0.6","2","58","0","true"
"12123","60","100","0.2","0.6","2","52","0","true"
"12127","60","100","0.2","0.6","2","26","0","true"
"12120","60","100","0.2","0.6","1.8","100","2","false"
"12118","60","100","0.2","0.6","1.8","100","28","false"
"12128","60","100","0.2","0.6","2","31","0","true"
"12131","60","100","0.2","0.6","2","21","0","true"
"12125","60","100","0.2","0.6","2","64","0","true"
"12130","60","100","0.2","0.6","2","45","0","true"
"12134","60","100","0.2","0.6","2","38","0","true"
"12124","60","100","0.2","0.6","2","100","20","false"
"12129","60","100","0.2","0.6","2","100","17","false"
"12126","60","100","0.2","0.6","2","100","21","false"
"12135","60","100","0.2","0.6","2","57","0","true"
"12132","60","100","0.2","0.6","2","95","0","true"
"12139","60","100","0.2","0.6","2","26","0","true"
"12138","60","100","0.2","0.6","2","44","0","true"
"12137","60","100","0.2","0.6","2","100","16","false"
"12133","60","100","0.2","0.6","2","96","0","true"
"12143","60","100","0.2","0.6","2","32","0","true"
"12140","60","100","0.2","0.6","2","61","0","true"
"12142","60","100","0.2","0.6","2","36","0","true"
"12136","60","100","0.2","0.6","2","83","0","true"
"12144","60","100","0.2","0.6","2","69","0","true"
"12141","60","100","0.2","0.6","2","100","20","false"
"12148","60","100","0.2","0.6","2","74","0","true"
"12149","60","100","0.2","0.6","2","100","20","false"
"12146","60","100","0.2","0.6","2","100","1","false"
"12147","60","100","0.2","0.6","2","76","0","true"
"12145","60","100","0.2","0.6","2","100","11","false"
"12155","60","100","0.25","0.2","0.4","36","0","true"
"12157","60","100","0.25","0.2","0.4","47","0","true"
"12153","60","100","0.25","0.2","0.4","51","0","true"
"12150","60","100","0.2","0.6","2","100","1","false"
"12151","60","100","0.25","0.2","0.4","100","17","false"
"12154","60","100","0.25","0.2","0.4","57","0","true"
"12152","60","100","0.25","0.2","0.4","100","3","false"
"12164","60","100","0.25","0.2","0.4","38","0","true"
"12160","60","100","0.25","0.2","0.4","45","0","true"
"12159","60","100","0.25","0.2","0.4","68","0","true"
"12156","60","100","0.25","0.2","0.4","100","15","false"
"12168","60","100","0.25","0.2","0.4","26","0","true"
"12163","60","100","0.25","0.2","0.4","100","2","false"
"12158","60","100","0.25","0.2","0.4","100","43","false"
"12162","60","100","0.25","0.2","0.4","100","33","false"
"12161","60","100","0.25","0.2","0.4","100","1","false"
"12169","60","100","0.25","0.2","0.4","66","0","true"
"12166","60","100","0.25","0.2","0.4","99","0","true"
"12165","60","100","0.25","0.2","0.4","100","35","false"
"12167","60","100","0.25","0.2","0.4","100","19","false"
"12171","60","100","0.25","0.2","0.4","69","0","true"
"12175","60","100","0.25","0.2","0.4","72","0","true"
"12172","60","100","0.25","0.2","0.4","100","1","false"
"12170","60","100","0.25","0.2","0.4","100","34","false"
"12174","60","100","0.25","0.2","0.4","100","2","false"
"12173","60","100","0.25","0.2","0.4","91","0","true"
"12176","60","100","0.25","0.2","0.4","100","1","false"
"12178","60","100","0.25","0.2","0.4","100","32","false"
"12177","60","100","0.25","0.2","0.4","100","32","false"
"12180","60","100","0.25","0.2","0.4","100","19","false"
"12179","60","100","0.25","0.2","0.4","100","43","false"
"12181","60","100","0.25","0.2","0.6","100","26","false"
"12185","60","100","0.25","0.2","0.6","66","0","true"
"12182","60","100","0.25","0.2","0.6","96","0","true"
"12184","60","100","0.25","0.2","0.6","100","34","false"
"12186","60","100","0.25","0.2","0.6","100","3","false"
"12188","60","100","0.25","0.2","0.6","69","0","true"
"12187","60","100","0.25","0.2","0.6","87","0","true"
"12183","60","100","0.25","0.2","0.6","100","26","false"
"12190","60","100","0.25","0.2","0.6","72","0","true"
"12191","60","100","0.25","0.2","0.6","100","22","false"
"12193","60","100","0.25","0.2","0.6","69","0","true"
"12189","60","100","0.25","0.2","0.6","100","36","false"
"12192","60","100","0.25","0.2","0.6","100","25","false"
"12196","60","100","0.25","0.2","0.6","84","0","true"
"12195","60","100","0.25","0.2","0.6","100","23","false"
"12194","60","100","0.25","0.2","0.6","100","34","false"
"12199","60","100","0.25","0.2","0.6","89","0","true"
"12197","60","100","0.25","0.2","0.6","100","25","false"
"12205","60","100","0.25","0.2","0.6","30","0","true"
"12198","60","100","0.25","0.2","0.6","100","21","false"
"12202","60","100","0.25","0.2","0.6","86","0","true"
"12201","60","100","0.25","0.2","0.6","82","0","true"
"12200","60","100","0.25","0.2","0.6","100","39","false"
"12206","60","100","0.25","0.2","0.6","76","0","true"
"12203","60","100","0.25","0.2","0.6","81","0","true"
"12210","60","100","0.25","0.2","0.6","50","0","true"
"12213","60","100","0.25","0.2","0.8","49","0","true"
"12208","60","100","0.25","0.2","0.6","78","0","true"
"12204","60","100","0.25","0.2","0.6","100","38","false"
"12207","60","100","0.25","0.2","0.6","100","18","false"
"12209","60","100","0.25","0.2","0.6","95","0","true"
"12212","60","100","0.25","0.2","0.8","100","47","false"
"12211","60","100","0.25","0.2","0.8","100","33","false"
"12214","60","100","0.25","0.2","0.8","100","24","false"
"12216","60","100","0.25","0.2","0.8","100","37","false"
"12215","60","100","0.25","0.2","0.8","100","42","false"
"12217","60","100","0.25","0.2","0.8","100","31","false"
"12218","60","100","0.25","0.2","0.8","100","20","false"
"12221","60","100","0.25","0.2","0.8","100","35","false"
"12219","60","100","0.25","0.2","0.8","100","34","false"
"12222","60","100","0.25","0.2","0.8","100","33","false"
"12220","60","100","0.25","0.2","0.8","100","40","false"
"12223","60","100","0.25","0.2","0.8","100","28","false"
"12224","60","100","0.25","0.2","0.8","100","35","false"
"12225","60","100","0.25","0.2","0.8","100","48","false"
"12230","60","100","0.25","0.2","0.8","43","0","true"
"12226","60","100","0.25","0.2","0.8","100","23","false"
"12229","60","100","0.25","0.2","0.8","88","0","true"
"12227","60","100","0.25","0.2","0.8","100","24","false"
"12228","60","100","0.25","0.2","0.8","100","29","false"
"12232","60","100","0.25","0.2","0.8","100","24","false"
"12231","60","100","0.25","0.2","0.8","100","25","false"
"12234","60","100","0.25","0.2","0.8","100","24","false"
"12233","60","100","0.25","0.2","0.8","100","40","false"
"12235","60","100","0.25","0.2","0.8","100","32","false"
"12240","60","100","0.25","0.2","0.8","34","0","true"
"12237","60","100","0.25","0.2","0.8","100","31","false"
"12236","60","100","0.25","0.2","0.8","100","37","false"
"12242","60","100","0.25","0.2","1","53","0","true"
"12245","60","100","0.25","0.2","1","63","0","true"
"12239","60","100","0.25","0.2","0.8","100","20","false"
"12241","60","100","0.25","0.2","1","100","29","false"
"12243","60","100","0.25","0.2","1","100","23","false"
"12238","60","100","0.25","0.2","0.8","100","26","false"
"12244","60","100","0.25","0.2","1","100","12","false"
"12246","60","100","0.25","0.2","1","100","13","false"
"12247","60","100","0.25","0.2","1","100","39","false"
"12248","60","100","0.25","0.2","1","100","42","false"
"12249","60","100","0.25","0.2","1","100","0","false"
"12251","60","100","0.25","0.2","1","87","0","true"
"12250","60","100","0.25","0.2","1","100","39","false"
"12256","60","100","0.25","0.2","1","58","0","true"
"12253","60","100","0.25","0.2","1","100","30","false"
"12258","60","100","0.25","0.2","1","44","0","true"
"12254","60","100","0.25","0.2","1","100","33","false"
"12260","60","100","0.25","0.2","1","36","0","true"
"12262","60","100","0.25","0.2","1","32","0","true"
"12252","60","100","0.25","0.2","1","100","34","false"
"12255","60","100","0.25","0.2","1","100","32","false"
"12257","60","100","0.25","0.2","1","100","28","false"
"12261","60","100","0.25","0.2","1","90","0","true"
"12259","60","100","0.25","0.2","1","100","28","false"
"12267","60","100","0.25","0.2","1","98","0","true"
"12268","60","100","0.25","0.2","1","76","0","true"
"12263","60","100","0.25","0.2","1","100","37","false"
"12266","60","100","0.25","0.2","1","100","4","false"
"12264","60","100","0.25","0.2","1","100","28","false"
"12265","60","100","0.25","0.2","1","100","35","false"
"12269","60","100","0.25","0.2","1","100","22","false"
"12272","60","100","0.25","0.2","1.2","79","0","true"
"12270","60","100","0.25","0.2","1","100","9","false"
"12271","60","100","0.25","0.2","1.2","100","36","false"
"12273","60","100","0.25","0.2","1.2","100","15","false"
"12275","60","100","0.25","0.2","1.2","100","39","false"
"12274","60","100","0.25","0.2","1.2","100","42","false"
"12277","60","100","0.25","0.2","1.2","100","1","false"
"12276","60","100","0.25","0.2","1.2","100","33","false"
"12283","60","100","0.25","0.2","1.2","25","0","true"
"12279","60","100","0.25","0.2","1.2","100","35","false"
"12278","60","100","0.25","0.2","1.2","100","36","false"
"12280","60","100","0.25","0.2","1.2","100","18","false"
"12281","60","100","0.25","0.2","1.2","100","43","false"
"12282","60","100","0.25","0.2","1.2","91","0","true"
"12289","60","100","0.25","0.2","1.2","49","0","true"
"12288","60","100","0.25","0.2","1.2","73","0","true"
"12284","60","100","0.25","0.2","1.2","100","44","false"
"12285","60","100","0.25","0.2","1.2","100","30","false"
"12287","60","100","0.25","0.2","1.2","100","38","false"
"12286","60","100","0.25","0.2","1.2","100","7","false"
"12290","60","100","0.25","0.2","1.2","100","46","false"
"12291","60","100","0.25","0.2","1.2","100","1","false"
"12292","60","100","0.25","0.2","1.2","100","22","false"
"12293","60","100","0.25","0.2","1.2","100","20","false"
"12294","60","100","0.25","0.2","1.2","100","22","false"
"12295","60","100","0.25","0.2","1.2","100","47","false"
"12299","60","100","0.25","0.2","1.2","71","0","true"
"12296","60","100","0.25","0.2","1.2","100","31","false"
"12298","60","100","0.25","0.2","1.2","100","32","false"
"12300","60","100","0.25","0.2","1.2","100","1","false"
"12297","60","100","0.25","0.2","1.2","100","29","false"
"12304","60","100","0.25","0.2","1.4","89","0","true"
"12301","60","100","0.25","0.2","1.4","100","29","false"
"12302","60","100","0.25","0.2","1.4","100","34","false"
"12303","60","100","0.25","0.2","1.4","100","26","false"
"12305","60","100","0.25","0.2","1.4","100","25","false"
"12306","60","100","0.25","0.2","1.4","100","28","false"
"12307","60","100","0.25","0.2","1.4","100","1","false"
"12310","60","100","0.25","0.2","1.4","89","0","true"
"12309","60","100","0.25","0.2","1.4","100","28","false"
"12311","60","100","0.25","0.2","1.4","100","27","false"
"12308","60","100","0.25","0.2","1.4","100","47","false"
"12312","60","100","0.25","0.2","1.4","100","48","false"
"12313","60","100","0.25","0.2","1.4","100","30","false"
"12314","60","100","0.25","0.2","1.4","100","37","false"
"12317","60","100","0.25","0.2","1.4","97","0","true"
"12315","60","100","0.25","0.2","1.4","100","24","false"
"12319","60","100","0.25","0.2","1.4","54","0","true"
"12316","60","100","0.25","0.2","1.4","100","39","false"
"12322","60","100","0.25","0.2","1.4","74","0","true"
"12318","60","100","0.25","0.2","1.4","100","43","false"
"12321","60","100","0.25","0.2","1.4","100","26","false"
"12326","60","100","0.25","0.2","1.4","100","9","false"
"12324","60","100","0.25","0.2","1.4","88","0","true"
"12323","60","100","0.25","0.2","1.4","100","42","false"
"12325","60","100","0.25","0.2","1.4","100","13","false"
"12320","60","100","0.25","0.2","1.4","100","33","false"
"12330","60","100","0.25","0.2","1.4","44","0","true"
"12327","60","100","0.25","0.2","1.4","100","42","false"
"12329","60","100","0.25","0.2","1.4","100","33","false"
"12331","60","100","0.25","0.2","1.6","100","19","false"
"12328","60","100","0.25","0.2","1.4","100","33","false"
"12336","60","100","0.25","0.2","1.6","29","0","true"
"12332","60","100","0.25","0.2","1.6","100","21","false"
"12335","60","100","0.25","0.2","1.6","100","26","false"
"12333","60","100","0.25","0.2","1.6","100","47","false"
"12341","60","100","0.25","0.2","1.6","70","0","true"
"12334","60","100","0.25","0.2","1.6","100","46","false"
"12342","60","100","0.25","0.2","1.6","49","0","true"
"12339","60","100","0.25","0.2","1.6","100","34","false"
"12340","60","100","0.25","0.2","1.6","100","49","false"
"12337","60","100","0.25","0.2","1.6","100","18","false"
"12338","60","100","0.25","0.2","1.6","100","36","false"
"12346","60","100","0.25","0.2","1.6","24","0","true"
"12343","60","100","0.25","0.2","1.6","100","29","false"
"12349","60","100","0.25","0.2","1.6","51","0","true"
"12344","60","100","0.25","0.2","1.6","100","44","false"
"12345","60","100","0.25","0.2","1.6","100","40","false"
"12348","60","100","0.25","0.2","1.6","100","4","false"
"12347","60","100","0.25","0.2","1.6","100","18","false"
"12350","60","100","0.25","0.2","1.6","100","33","false"
"12351","60","100","0.25","0.2","1.6","100","35","false"
"12352","60","100","0.25","0.2","1.6","100","38","false"
"12354","60","100","0.25","0.2","1.6","100","39","false"
"12353","60","100","0.25","0.2","1.6","100","44","false"
"12359","60","100","0.25","0.2","1.6","79","0","true"
"12356","60","100","0.25","0.2","1.6","100","28","false"
"12358","60","100","0.25","0.2","1.6","100","5","false"
"12357","60","100","0.25","0.2","1.6","100","32","false"
"12355","60","100","0.25","0.2","1.6","100","40","false"
"12365","60","100","0.25","0.2","1.8","36","0","true"
"12360","60","100","0.25","0.2","1.6","100","44","false"
