"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"BusinessInvestor.nlogo"
"vary-vision"
"10/07/2025 22:04:18:816 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","failure-max","turtle-coloring-mode","vision-mode","failure-min","color-patches-by","num-investors","sense-radius","max-ticks","[step]","mean-wealth","stdev-wealth"
"32","0.1","red","radius","0.01","exp utility","100","3","25","17","88678.56835794533","45006.08167711074"
"42","0.1","red","radius","0.01","exp utility","100","4","25","0","0","0"
"41","0.1","red","radius","0.01","exp utility","100","4","25","1","7358.839230249522","2086.7028828199573"
"36","0.1","red","radius","0.01","exp utility","100","3","25","5","32688.91679045001","12795.357480018743"
"38","0.1","red","radius","0.01","exp utility","100","3","25","9","58119.54721471468","23563.85974163597"
"33","0.1","red","radius","0.01","exp utility","100","3","25","11","63552.25155944325","26381.030008424703"
"29","0.1","red","radius","0.01","exp utility","100","2","25","13","71650.57691567249","35609.08534917845"
"39","0.1","red","radius","0.01","exp utility","100","3","25","9","51090.2862641232","23082.26892198548"
"37","0.1","red","radius","0.01","exp utility","100","3","25","12","69779.65633852538","26877.664764954265"
"31","0.1","red","radius","0.01","exp utility","100","3","25","15","80692.87046534866","40700.19751491208"
"32","0.1","red","radius","0.01","exp utility","100","3","25","18","92386.42419281285","47752.4717332592"
"40","0.1","red","radius","0.01","exp utility","100","3","25","6","38627.7551124148","15148.76745259169"
"30","0.1","red","radius","0.01","exp utility","100","2","25","11","61741.25844214014","29824.960808434425"
"34","0.1","red","radius","0.01","exp utility","100","3","25","7","44974.6534975193","16393.680738209176"
"37","0.1","red","radius","0.01","exp utility","100","3","25","13","73422.33903449247","31225.13378510767"
"38","0.1","red","radius","0.01","exp utility","100","3","25","10","63622.01978127614","26647.884212685833"
"32","0.1","red","radius","0.01","exp utility","100","3","25","19","91655.09449036884","52100.6197699034"
"42","0.1","red","radius","0.01","exp utility","100","4","25","1","7027.108156088501","2296.604616104431"
"29","0.1","red","radius","0.01","exp utility","100","2","25","14","78551.39376112244","36527.636365763225"
"39","0.1","red","radius","0.01","exp utility","100","3","25","10","56301.15375231006","25254.603814508475"
"33","0.1","red","radius","0.01","exp utility","100","3","25","12","68754.84947282572","29287.517176722195"
"31","0.1","red","radius","0.01","exp utility","100","3","25","16","86152.34982690548","42456.13290393443"
"35","0.1","red","radius","0.01","exp utility","100","3","25","6","40720.09670246796","13091.813519560495"
"40","0.1","red","radius","0.01","exp utility","100","3","25","7","44261.392332905605","18067.241221810473"
"41","0.1","red","radius","0.01","exp utility","100","4","25","2","14263.800753060188","4462.056737448289"
"36","0.1","red","radius","0.01","exp utility","100","3","25","6","37234.564940326265","16418.26775130677"
"37","0.1","red","radius","0.01","exp utility","100","3","25","14","77285.05119725678","34605.848254522425"
"32","0.1","red","radius","0.01","exp utility","100","3","25","20","91684.27447729647","56798.70743756057"
"38","0.1","red","radius","0.01","exp utility","100","3","25","11","69888.60022495827","28615.76090933552"
"30","0.1","red","radius","0.01","exp utility","100","2","25","12","66237.08457709344","32753.51463228416"
"33","0.1","red","radius","0.01","exp utility","100","3","25","13","74974.62123007786","31202.53369554303"
"31","0.1","red","radius","0.01","exp utility","100","3","25","17","90736.24208469917","45429.468408806824"
"42","0.1","red","radius","0.01","exp utility","100","4","25","2","13750.59459612317","4793.505652962003"
"40","0.1","red","radius","0.01","exp utility","100","3","25","8","49702.217501631116","20469.77917226228"
"29","0.1","red","radius","0.01","exp utility","100","2","25","15","81737.94650224893","41050.47534078747"
"32","0.1","red","radius","0.01","exp utility","100","3","25","21","94998.48599300356","57937.69935329522"
"39","0.1","red","radius","0.01","exp utility","100","3","25","11","60756.161252854356","27970.714507858436"
"41","0.1","red","radius","0.01","exp utility","100","4","25","3","21426.522586447136","6228.495036440358"
"37","0.1","red","radius","0.01","exp utility","100","3","25","15","81499.57934890239","37565.111459798936"
"43","0.1","red","radius","0.01","exp utility","100","4","25","0","0","0"
"38","0.1","red","radius","0.01","exp utility","100","3","25","12","75908.74020773766","30488.6451009015"
"39","0.1","red","radius","0.01","exp utility","100","3","25","12","67432.91629897332","28849.514343384646"
"35","0.1","red","radius","0.01","exp utility","100","3","25","7","45937.87459953393","16629.287721171924"
"33","0.1","red","radius","0.01","exp utility","100","3","25","14","77921.59783933243","34557.3349516283"
"40","0.1","red","radius","0.01","exp utility","100","3","25","9","53462.40629756464","24398.34287778387"
"30","0.1","red","radius","0.01","exp utility","100","2","25","13","70460.52334073058","36718.65209942746"
"37","0.1","red","radius","0.01","exp utility","100","3","25","16","84061.94508768091","41754.54554230872"
"34","0.1","red","radius","0.01","exp utility","100","3","25","8","50296.82850458964","19268.39706134544"
"36","0.1","red","radius","0.01","exp utility","100","3","25","7","42439.981772153296","19240.383967117537"
"31","0.1","red","radius","0.01","exp utility","100","3","25","18","96239.68925986337","48051.47575981341"
"32","0.1","red","radius","0.01","exp utility","100","3","25","22","100654.63161433481","59276.86192262752"
"29","0.1","red","radius","0.01","exp utility","100","2","25","16","85435.7143880777","44359.74857260015"
"42","0.1","red","radius","0.01","exp utility","100","4","25","3","20813.0475106231","6489.245365277897"
"41","0.1","red","radius","0.01","exp utility","100","4","25","4","28366.641319008988","8590.818705641124"
"37","0.1","red","radius","0.01","exp utility","100","3","25","17","87922.00991443709","44453.88779412153"
"39","0.1","red","radius","0.01","exp utility","100","3","25","13","71772.83316389866","31562.450334138244"
"38","0.1","red","radius","0.01","exp utility","100","3","25","13","80682.7624810313","34636.14503216625"
"40","0.1","red","radius","0.01","exp utility","100","3","25","10","60313.79561987943","25434.911669100828"
"31","0.1","red","radius","0.01","exp utility","100","3","25","19","99868.75365313464","52137.74438368901"
"32","0.1","red","radius","0.01","exp utility","100","3","25","23","105541.18784264236","60281.49116791834"
"43","0.1","red","radius","0.01","exp utility","100","4","25","1","7049.020985601116","2576.2991707808933"
"30","0.1","red","radius","0.01","exp utility","100","2","25","14","74458.90651621943","38900.11585277299"
"40","0.1","red","radius","0.01","exp utility","100","3","25","11","66418.92610887511","27424.44983265036"
"33","0.1","red","radius","0.01","exp utility","100","3","25","15","83860.23113913114","36573.225340374025"
"31","0.1","red","radius","0.01","exp utility","100","3","25","20","100402.35920147678","57285.74958226617"
"42","0.1","red","radius","0.01","exp utility","100","4","25","4","27340.515539814707","8705.873197727522"
"38","0.1","red","radius","0.01","exp utility","100","3","25","14","85473.44372870892","37470.550126617374"
"36","0.1","red","radius","0.01","exp utility","100","3","25","8","47347.547547085764","22158.072164078963"
"35","0.1","red","radius","0.01","exp utility","100","3","25","8","51848.15205698945","19245.918825974542"
"32","0.1","red","radius","0.01","exp utility","100","3","25","24","108587.80585099978","63091.4975035695"
"34","0.1","red","radius","0.01","exp utility","100","3","25","9","56501.42216864733","21475.59432217178"
"29","0.1","red","radius","0.01","exp utility","100","2","25","17","90303.83919157262","47094.04765354409"
"39","0.1","red","radius","0.01","exp utility","100","3","25","14","76044.94988345444","35050.0025953291"
"37","0.1","red","radius","0.01","exp utility","100","3","25","18","91078.31241295082","47259.14719980632"
"41","0.1","red","radius","0.01","exp utility","100","4","25","5","35348.139821037046","10453.68415057736"
"40","0.1","red","radius","0.01","exp utility","100","3","25","12","71965.10958408137","30002.601802369813"
"31","0.1","red","radius","0.01","exp utility","100","3","25","21","105825.53844901954","59158.132617783616"
"33","0.1","red","radius","0.01","exp utility","100","3","25","16","86894.01023914762","39799.07761647879"
"30","0.1","red","radius","0.01","exp utility","100","2","25","15","77196.8934108305","42341.40260256612"
"43","0.1","red","radius","0.01","exp utility","100","4","25","2","14474.301458178255","4085.317478359842"
"39","0.1","red","radius","0.01","exp utility","100","3","25","15","81558.95142840681","36592.453628199866"
"37","0.1","red","radius","0.01","exp utility","100","3","25","19","94825.33185870035","49463.18809186973"
"29","0.1","red","radius","0.01","exp utility","100","2","25","18","96102.32779676928","49615.33425456788"
"42","0.1","red","radius","0.01","exp utility","100","4","25","5","32977.03563834673","11807.985194172905"
"38","0.1","red","radius","0.01","exp utility","100","3","25","15","89972.39503148306","40457.27748701599"
"40","0.1","red","radius","0.01","exp utility","100","3","25","13","74930.00847865448","35047.72194829713"
"44","0.1","red","radius","0.01","exp utility","100","4","25","0","0","0"
"34","0.1","red","radius","0.01","exp utility","100","3","25","10","62058.54430421874","24279.390099142613"
"33","0.1","red","radius","0.01","exp utility","100","3","25","17","88356.62398083966","45004.76782939359"
"39","0.1","red","radius","0.01","exp utility","100","3","25","16","88017.10858102069","37396.23477778797"
"30","0.1","red","radius","0.01","exp utility","100","2","25","16","83545.0798991437","43293.503626371574"
"37","0.1","red","radius","0.01","exp utility","100","3","25","20","98782.2915270327","51801.54057499218"
"43","0.1","red","radius","0.01","exp utility","100","4","25","3","21627.36832209874","6226.3457921170375"
"29","0.1","red","radius","0.01","exp utility","100","2","25","19","98898.52902629763","52642.26094946017"
"35","0.1","red","radius","0.01","exp utility","100","3","25","9","56647.05256722642","22694.347971613304"
"41","0.1","red","radius","0.01","exp utility","100","4","25","6","41972.27253887702","12428.338034684446"
"38","0.1","red","radius","0.01","exp utility","100","3","25","16","94516.17740462114","44028.1149350206"
"31","0.1","red","radius","0.01","exp utility","100","3","25","22","111411.76411118412","61163.11734171296"
"36","0.1","red","radius","0.01","exp utility","100","3","25","9","53000.49028427949","24608.22234010142"
"40","0.1","red","radius","0.01","exp utility","100","3","25","14","77244.85611782421","39969.181068022575"
"44","0.1","red","radius","0.01","exp utility","100","4","25","1","6790.859793976699","2067.9518992183844"
"39","0.1","red","radius","0.01","exp utility","100","3","25","17","91940.50989125615","41246.2380374947"
"33","0.1","red","radius","0.01","exp utility","100","3","25","18","92238.7373395082","47907.59494966627"
"42","0.1","red","radius","0.01","exp utility","100","4","25","6","39809.00509262531","13381.476865528684"
"37","0.1","red","radius","0.01","exp utility","100","3","25","21","105268.22205284126","52477.12024017873"
"43","0.1","red","radius","0.01","exp utility","100","4","25","4","28285.06025429246","9076.421485955323"
"34","0.1","red","radius","0.01","exp utility","100","3","25","11","65951.04971714871","28583.819152524135"
"31","0.1","red","radius","0.01","exp utility","100","3","25","23","112932.84525376896","63710.29330445208"
"38","0.1","red","radius","0.01","exp utility","100","3","25","17","95615.61131915817","50001.82864792027"
"41","0.1","red","radius","0.01","exp utility","100","4","25","7","47686.33695457694","16095.135939292302"
"40","0.1","red","radius","0.01","exp utility","100","3","25","15","79042.99790643985","44487.51388947594"
"30","0.1","red","radius","0.01","exp utility","100","2","25","17","88795.44831580395","45577.629834162144"
"33","0.1","red","radius","0.01","exp utility","100","3","25","19","98026.50486923715","49765.12191954385"
"44","0.1","red","radius","0.01","exp utility","100","4","25","2","13067.442451751227","4531.241491732717"
"39","0.1","red","radius","0.01","exp utility","100","3","25","18","94434.72983962671","45114.32989005627"
"37","0.1","red","radius","0.01","exp utility","100","3","25","22","111775.28939686251","53239.452196345796"
"29","0.1","red","radius","0.01","exp utility","100","2","25","20","103874.78502951928","55039.976815786904"
"31","0.1","red","radius","0.01","exp utility","100","3","25","24","117257.68057074014","64690.62924353332"
"41","0.1","red","radius","0.01","exp utility","100","4","25","8","50036.49500883137","21797.21789535925"
"36","0.1","red","radius","0.01","exp utility","100","3","25","10","58754.693751977524","27422.820243103626"
"33","0.1","red","radius","0.01","exp utility","100","3","25","20","102681.73712241543","52686.513398012925"
"40","0.1","red","radius","0.01","exp utility","100","3","25","16","79811.88672892132","48359.11247282066"
