"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"BusinessInvestor.nlogo"
"vary-vision-and-investors"
"10/07/2025 21:50:53:651 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","failure-max","turtle-coloring-mode","vision-mode","failure-min","color-patches-by","num-investors","sense-radius","max-ticks","[step]","mean-wealth"
"340","0.1","red","radius","0.01","exp utility","20","0","25","24","63492.50387954926"
"326","0.1","red","radius","0.01","exp utility","10","10","25","24","190278.3034779855"
"327","0.1","red","radius","0.01","exp utility","10","10","25","24","148412.7948300884"
"336","0.1","red","radius","0.01","exp utility","20","0","25","24","85696.00737019946"
"341","0.1","red","radius","0.01","exp utility","20","0","25","24","98657.69537732544"
"343","0.1","red","radius","0.01","exp utility","20","0","25","24","53694.08842578728"
"342","0.1","red","radius","0.01","exp utility","20","0","25","24","64007.941628238324"
"344","0.1","red","radius","0.01","exp utility","20","0","25","24","69035.17271932458"
"328","0.1","red","radius","0.01","exp utility","10","10","25","24","203445.305432092"
"347","0.1","red","radius","0.01","exp utility","20","0","25","24","72743.94330183798"
"348","0.1","red","radius","0.01","exp utility","20","0","25","24","63362.99598224317"
"349","0.1","red","radius","0.01","exp utility","20","0","25","24","77409.60296323393"
"345","0.1","red","radius","0.01","exp utility","20","0","25","24","91156.07251064756"
"329","0.1","red","radius","0.01","exp utility","10","10","25","24","150711.23310591985"
"351","0.1","red","radius","0.01","exp utility","20","0","25","24","63871.07791356521"
"330","0.1","red","radius","0.01","exp utility","10","10","25","24","171051.33644722743"
"346","0.1","red","radius","0.01","exp utility","20","0","25","24","78553.62478338977"
"354","0.1","red","radius","0.01","exp utility","20","0","25","24","77213.52151449113"
"353","0.1","red","radius","0.01","exp utility","20","0","25","24","81029.83045113288"
"352","0.1","red","radius","0.01","exp utility","20","0","25","24","66778.3025351979"
"350","0.1","red","radius","0.01","exp utility","20","0","25","24","84320.37991865087"
"359","0.1","red","radius","0.01","exp utility","20","0","25","24","99453.53689652433"
"356","0.1","red","radius","0.01","exp utility","20","0","25","24","61403.4524341031"
"360","0.1","red","radius","0.01","exp utility","20","0","25","24","98988.82822184816"
"358","0.1","red","radius","0.01","exp utility","20","0","25","24","63619.33625649104"
"362","0.1","red","radius","0.01","exp utility","20","1","25","24","149699.46411081712"
"361","0.1","red","radius","0.01","exp utility","20","1","25","24","133369.574459759"
"366","0.1","red","radius","0.01","exp utility","20","1","25","24","157383.47844661894"
"355","0.1","red","radius","0.01","exp utility","20","0","25","24","69637.94458016087"
"365","0.1","red","radius","0.01","exp utility","20","1","25","24","123675.01204052132"
"357","0.1","red","radius","0.01","exp utility","20","0","25","24","75941.37602207354"
"367","0.1","red","radius","0.01","exp utility","20","1","25","24","138300.93333508816"
"364","0.1","red","radius","0.01","exp utility","20","1","25","24","116398.09037775322"
"370","0.1","red","radius","0.01","exp utility","20","1","25","24","87412.21320779664"
"368","0.1","red","radius","0.01","exp utility","20","1","25","24","136122.08377170033"
"363","0.1","red","radius","0.01","exp utility","20","1","25","24","133425.9000626781"
"372","0.1","red","radius","0.01","exp utility","20","1","25","24","115790.62081103097"
"373","0.1","red","radius","0.01","exp utility","20","1","25","24","129393.12194639568"
"374","0.1","red","radius","0.01","exp utility","20","1","25","24","152931.5357523149"
"371","0.1","red","radius","0.01","exp utility","20","1","25","24","112043.34686822999"
"369","0.1","red","radius","0.01","exp utility","20","1","25","24","149467.95992698037"
"376","0.1","red","radius","0.01","exp utility","20","1","25","24","150341.32315795275"
"375","0.1","red","radius","0.01","exp utility","20","1","25","24","122993.09594609612"
"377","0.1","red","radius","0.01","exp utility","20","1","25","24","121469.5510117826"
"380","0.1","red","radius","0.01","exp utility","20","1","25","24","135963.83716457096"
"379","0.1","red","radius","0.01","exp utility","20","1","25","24","123993.33414577204"
"378","0.1","red","radius","0.01","exp utility","20","1","25","24","106902.37008612855"
"382","0.1","red","radius","0.01","exp utility","20","1","25","24","121532.10506191335"
"384","0.1","red","radius","0.01","exp utility","20","1","25","24","140848.41759544474"
"381","0.1","red","radius","0.01","exp utility","20","1","25","24","136765.4778443976"
"386","0.1","red","radius","0.01","exp utility","20","1","25","24","113535.60242813623"
"385","0.1","red","radius","0.01","exp utility","20","1","25","24","106337.27298582238"
"387","0.1","red","radius","0.01","exp utility","20","1","25","24","142945.971824921"
"383","0.1","red","radius","0.01","exp utility","20","1","25","24","116023.76524430882"
"390","0.1","red","radius","0.01","exp utility","20","1","25","24","108583.37976312777"
"389","0.1","red","radius","0.01","exp utility","20","1","25","24","139355.1689682675"
"388","0.1","red","radius","0.01","exp utility","20","1","25","24","116247.24535354607"
"392","0.1","red","radius","0.01","exp utility","20","2","25","24","118675.27370497081"
"391","0.1","red","radius","0.01","exp utility","20","2","25","24","143674.7121582794"
"396","0.1","red","radius","0.01","exp utility","20","2","25","24","142562.66968106336"
"395","0.1","red","radius","0.01","exp utility","20","2","25","24","156203.90446939095"
"398","0.1","red","radius","0.01","exp utility","20","2","25","24","147203.17212495752"
"399","0.1","red","radius","0.01","exp utility","20","2","25","24","143256.74157418305"
"393","0.1","red","radius","0.01","exp utility","20","2","25","24","161831.57052953955"
"400","0.1","red","radius","0.01","exp utility","20","2","25","24","167103.32904255038"
"403","0.1","red","radius","0.01","exp utility","20","2","25","24","155421.45589988664"
"404","0.1","red","radius","0.01","exp utility","20","2","25","24","167605.58610111606"
"394","0.1","red","radius","0.01","exp utility","20","2","25","24","131561.31281497364"
"402","0.1","red","radius","0.01","exp utility","20","2","25","24","150540.72287273573"
"408","0.1","red","radius","0.01","exp utility","20","2","25","24","171193.0020252748"
"406","0.1","red","radius","0.01","exp utility","20","2","25","24","169482.61038281317"
"410","0.1","red","radius","0.01","exp utility","20","2","25","24","174496.37509738686"
"409","0.1","red","radius","0.01","exp utility","20","2","25","24","163115.03395229368"
"407","0.1","red","radius","0.01","exp utility","20","2","25","24","170393.21186395542"
"411","0.1","red","radius","0.01","exp utility","20","2","25","24","147533.03670939623"
"401","0.1","red","radius","0.01","exp utility","20","2","25","24","155539.71754653982"
"397","0.1","red","radius","0.01","exp utility","20","2","25","24","150265.85495111646"
"405","0.1","red","radius","0.01","exp utility","20","2","25","24","145525.3317981355"
"414","0.1","red","radius","0.01","exp utility","20","2","25","24","109147.65907718052"
"412","0.1","red","radius","0.01","exp utility","20","2","25","24","197583.62409472323"
"415","0.1","red","radius","0.01","exp utility","20","2","25","24","150016.63147541977"
"418","0.1","red","radius","0.01","exp utility","20","2","25","24","156258.09255525848"
"417","0.1","red","radius","0.01","exp utility","20","2","25","24","163238.12531216894"
"420","0.1","red","radius","0.01","exp utility","20","2","25","24","133910.68668840037"
"419","0.1","red","radius","0.01","exp utility","20","2","25","24","172729.6688945923"
"421","0.1","red","radius","0.01","exp utility","20","3","25","24","169357.77437726906"
"423","0.1","red","radius","0.01","exp utility","20","3","25","24","162329.5134659986"
"422","0.1","red","radius","0.01","exp utility","20","3","25","24","160706.01290792268"
"413","0.1","red","radius","0.01","exp utility","20","2","25","24","148587.83888389147"
"416","0.1","red","radius","0.01","exp utility","20","2","25","24","120219.67249432989"
"426","0.1","red","radius","0.01","exp utility","20","3","25","24","183049.46247201174"
"427","0.1","red","radius","0.01","exp utility","20","3","25","24","143189.33753680385"
"429","0.1","red","radius","0.01","exp utility","20","3","25","24","152234.97429196414"
"424","0.1","red","radius","0.01","exp utility","20","3","25","24","169233.7940166085"
"430","0.1","red","radius","0.01","exp utility","20","3","25","24","147143.27548838494"
"428","0.1","red","radius","0.01","exp utility","20","3","25","24","184071.8069549491"
"425","0.1","red","radius","0.01","exp utility","20","3","25","24","137980.19085955195"
"431","0.1","red","radius","0.01","exp utility","20","3","25","24","154870.81104378277"
"434","0.1","red","radius","0.01","exp utility","20","3","25","24","136128.07527708102"
"433","0.1","red","radius","0.01","exp utility","20","3","25","24","158571.24781727447"
"432","0.1","red","radius","0.01","exp utility","20","3","25","24","144125.25953658985"
"435","0.1","red","radius","0.01","exp utility","20","3","25","24","119156.92169786585"
"436","0.1","red","radius","0.01","exp utility","20","3","25","24","159015.32226774615"
"437","0.1","red","radius","0.01","exp utility","20","3","25","24","177747.04986179704"
"443","0.1","red","radius","0.01","exp utility","20","3","25","24","172343.2967966676"
"438","0.1","red","radius","0.01","exp utility","20","3","25","24","181823.8410405442"
"441","0.1","red","radius","0.01","exp utility","20","3","25","24","176822.01880089875"
"444","0.1","red","radius","0.01","exp utility","20","3","25","24","153508.32306119008"
"440","0.1","red","radius","0.01","exp utility","20","3","25","24","121192.82969771043"
"446","0.1","red","radius","0.01","exp utility","20","3","25","24","149098.66641984106"
"448","0.1","red","radius","0.01","exp utility","20","3","25","24","179445.3706789093"
"447","0.1","red","radius","0.01","exp utility","20","3","25","24","149804.60878595652"
"439","0.1","red","radius","0.01","exp utility","20","3","25","24","163719.94371284978"
"450","0.1","red","radius","0.01","exp utility","20","3","25","24","154206.58943631474"
"449","0.1","red","radius","0.01","exp utility","20","3","25","24","167640.1707292394"
"445","0.1","red","radius","0.01","exp utility","20","3","25","24","167818.24967322312"
"442","0.1","red","radius","0.01","exp utility","20","3","25","24","156738.61455721396"
"451","0.1","red","radius","0.01","exp utility","20","4","25","24","153827.44245714875"
"453","0.1","red","radius","0.01","exp utility","20","4","25","24","151900.6871498865"
"457","0.1","red","radius","0.01","exp utility","20","4","25","24","181263.17982530696"
"455","0.1","red","radius","0.01","exp utility","20","4","25","24","170068.69213422772"
"458","0.1","red","radius","0.01","exp utility","20","4","25","24","166319.3921172262"
"452","0.1","red","radius","0.01","exp utility","20","4","25","24","158884.88956143663"
"460","0.1","red","radius","0.01","exp utility","20","4","25","24","155539.44794701185"
"463","0.1","red","radius","0.01","exp utility","20","4","25","24","166866.48975651368"
"454","0.1","red","radius","0.01","exp utility","20","4","25","24","135771.88636848537"
"456","0.1","red","radius","0.01","exp utility","20","4","25","24","175386.46107926732"
"462","0.1","red","radius","0.01","exp utility","20","4","25","24","161954.32855128607"
"459","0.1","red","radius","0.01","exp utility","20","4","25","24","171152.29472106654"
"461","0.1","red","radius","0.01","exp utility","20","4","25","24","181435.72389097573"
"466","0.1","red","radius","0.01","exp utility","20","4","25","24","169174.26353100347"
"464","0.1","red","radius","0.01","exp utility","20","4","25","24","202052.5650405627"
"465","0.1","red","radius","0.01","exp utility","20","4","25","24","197409.1154963537"
"467","0.1","red","radius","0.01","exp utility","20","4","25","24","190878.65481728973"
"469","0.1","red","radius","0.01","exp utility","20","4","25","24","156017.69938469393"
"470","0.1","red","radius","0.01","exp utility","20","4","25","24","188972.06287288622"
"468","0.1","red","radius","0.01","exp utility","20","4","25","24","174233.97831017448"
"472","0.1","red","radius","0.01","exp utility","20","4","25","24","155025.95563458765"
"473","0.1","red","radius","0.01","exp utility","20","4","25","24","149530.38329961497"
"475","0.1","red","radius","0.01","exp utility","20","4","25","24","172960.30766047759"
"476","0.1","red","radius","0.01","exp utility","20","4","25","24","149359.85272756254"
"477","0.1","red","radius","0.01","exp utility","20","4","25","24","129640.58061842919"
"471","0.1","red","radius","0.01","exp utility","20","4","25","24","181339.5399087795"
"479","0.1","red","radius","0.01","exp utility","20","4","25","24","164037.89403233095"
"474","0.1","red","radius","0.01","exp utility","20","4","25","24","174497.58342667826"
"478","0.1","red","radius","0.01","exp utility","20","4","25","24","175185.7019029091"
"482","0.1","red","radius","0.01","exp utility","20","5","25","24","180364.54803526355"
"484","0.1","red","radius","0.01","exp utility","20","5","25","24","148746.16902296213"
"486","0.1","red","radius","0.01","exp utility","20","5","25","24","177667.19172706682"
"480","0.1","red","radius","0.01","exp utility","20","4","25","24","157594.62415270886"
"485","0.1","red","radius","0.01","exp utility","20","5","25","24","177580.06991167727"
"483","0.1","red","radius","0.01","exp utility","20","5","25","24","194446.99946433975"
"487","0.1","red","radius","0.01","exp utility","20","5","25","24","163657.5406377377"
"481","0.1","red","radius","0.01","exp utility","20","5","25","24","188950.55582469743"
"488","0.1","red","radius","0.01","exp utility","20","5","25","24","155204.19188019616"
"489","0.1","red","radius","0.01","exp utility","20","5","25","24","150672.83597933594"
"492","0.1","red","radius","0.01","exp utility","20","5","25","24","176656.02864901657"
"490","0.1","red","radius","0.01","exp utility","20","5","25","24","170013.09841457516"
"491","0.1","red","radius","0.01","exp utility","20","5","25","24","178310.27774118911"
"494","0.1","red","radius","0.01","exp utility","20","5","25","24","167167.14454687195"
"493","0.1","red","radius","0.01","exp utility","20","5","25","24","163204.57402054052"
"495","0.1","red","radius","0.01","exp utility","20","5","25","24","163476.62130299085"
"496","0.1","red","radius","0.01","exp utility","20","5","25","24","168706.6487156505"
"497","0.1","red","radius","0.01","exp utility","20","5","25","24","147051.7472336155"
"501","0.1","red","radius","0.01","exp utility","20","5","25","24","166844.1743324459"
"500","0.1","red","radius","0.01","exp utility","20","5","25","24","170326.80099839112"
"499","0.1","red","radius","0.01","exp utility","20","5","25","24","161557.35512943685"
"502","0.1","red","radius","0.01","exp utility","20","5","25","24","146174.4451183752"
"498","0.1","red","radius","0.01","exp utility","20","5","25","24","184327.88941527635"
"503","0.1","red","radius","0.01","exp utility","20","5","25","24","165562.11533337255"
"504","0.1","red","radius","0.01","exp utility","20","5","25","24","162874.64577513258"
"505","0.1","red","radius","0.01","exp utility","20","5","25","24","141584.01594518594"
"506","0.1","red","radius","0.01","exp utility","20","5","25","24","190884.61037605652"
"510","0.1","red","radius","0.01","exp utility","20","5","25","24","161902.16731061638"
"507","0.1","red","radius","0.01","exp utility","20","5","25","24","142867.47393235043"
"508","0.1","red","radius","0.01","exp utility","20","5","25","24","167259.11384571885"
"509","0.1","red","radius","0.01","exp utility","20","5","25","24","146341.93307760896"
"511","0.1","red","radius","0.01","exp utility","20","6","25","24","163178.80327993757"
"514","0.1","red","radius","0.01","exp utility","20","6","25","24","198022.48346093626"
"513","0.1","red","radius","0.01","exp utility","20","6","25","24","156894.09364243184"
